motif_DB	motif_ID	seq_ID	FASTA_score	PWM_score	class
../../LFS/genomeData/JASPAR_motifs.meme	MA0151.1	5_113164540_113165414	178	1.85718	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0151.1	11_104630307_104630597	101	1.83624	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0151.1	11_101641950_101642538	3	1.76515	tp
#
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	11_83271412_83272065	54	10.6441	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	6_54119786_54120240	90	10.5067	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	11_87462394_87462974	46	10.3074	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	1_171502394_171503236	14	8.85366	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	4_134165245_134165708	98	8.69614	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	11_87471534_87471783	87	7.48305	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	4_94744889_94745271	107	5.95268	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	3_148220873_148221247	45	5.41453	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	10_19062017_19062808	29	4.44298	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	6_129275246_129275574	93	4.41912	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	12_110690374_110690754	53	3.99839	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	14_64098207_64098391	76	3.78989	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	16_4552752_4553178	273	3.25401	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	15_12007915_12008541	48	3.043	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	4_8774876_8775260	218	3.00275	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	2_173293091_173293473	240	2.91229	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	5_141884220_141884652	34	2.79061	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	17_50097760_50098355	230	2.53136	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	12_54697415_54697565	24	2.29605	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	4_132269660_132270192	23	2.24498	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	5_115489477_115490571	7	1.81637	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	11_87426621_87427471	2	1.81629	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	2_3964410_3964707	249	1.80766	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	11_101658301_101658947	4	1.69967	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	13_58205007_58205412	72	1.38595	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	12_54696446_54697315	21	1.35983	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	10_8342582_8343064	81	1.34994	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	12_36205697_36206151	79	1.2965	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	5_20332570_20333027	37	1.23149	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	1_183803339_183803712	86	1.21797	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	11_69073397_69073912	27	1.20203	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	1_72254647_72255750	20	1.19987	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	10_82949216_82949641	91	1.15089	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	5_21412124_21412413	36	1.1098	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0601.1	5_99887151_99887507	58	1.07524	tp
#
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	6_54116328_54116592	85	20.0948	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	11_101658301_101658947	4	13.9078	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	12_54696446_54697315	21	5.51515	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	9_65201320_65201921	9	5.3883	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	1_171502394_171503236	14	5.139	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	11_83271412_83272065	54	4.05041	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	11_87471534_87471783	87	3.60069	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	1_183803339_183803712	86	3.13911	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	1_171037010_171037243	96	3.12869	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	13_23424489_23424846	49	3.03045	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	11_87422869_87423338	12	2.66242	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	9_16216237_16216640	47	2.03826	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	5_115489477_115490571	7	2.01985	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	3_148220873_148221247	45	1.91774	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	11_102375149_102375573	257	1.83022	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	12_54697415_54697565	24	1.67315	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	9_40807792_40808179	22	1.38191	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0602.1	9_65195688_65196721	31	1.33899	tp
#
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	9_40807792_40808179	22	5.48123	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	4_63897128_63897488	95	3.07715	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	16_93191346_93191625	200	2.88234	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	10_4099933_4100387	124	2.84038	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	11_83271412_83272065	54	2.31219	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	9_16216237_16216640	47	2.03253	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	11_101645336_101645756	8	1.77358	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	5_21412124_21412413	36	1.74169	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	2_70939131_70939491	132	1.71465	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	6_116664033_116664493	82	1.61139	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	10_40258412_40259005	15	1.57524	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	7_66043457_66044133	117	1.4878	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	11_87443312_87443866	16	1.42268	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	11_69073397_69073912	27	1.3361	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	15_12007915_12008541	48	1.32629	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	11_101641950_101642538	3	1.31379	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	5_20332570_20333027	37	1.27896	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	16_32176973_32177680	197	1.2766	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	1_171502394_171503236	14	1.17779	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	4_132269660_132270192	23	1.15005	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	8_125066939_125067962	67	1.14158	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0635.1	11_87426621_87427471	2	1.10247	tp
#
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	2_173293091_173293473	240	29.4689	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	8_125066939_125067962	67	20.0412	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	9_31418715_31419250	50	18.7627	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	15_12007915_12008541	48	16.9485	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	1_171502394_171503236	14	14.8553	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	9_100457896_100458257	261	6.36256	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	1_183803339_183803712	86	5.26465	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	6_129275246_129275574	93	4.624	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	7_66043457_66044133	117	4.58317	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	10_8342582_8343064	81	4.22553	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	8_22476287_22477109	146	3.21973	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	11_87471534_87471783	87	3.13512	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	4_132269660_132270192	23	3.01417	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	3_85173740_85174264	213	2.91202	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	11_69073397_69073912	27	2.78203	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	10_5384100_5384710	126	2.55872	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	13_23424489_23424846	49	2.52685	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	3_107090101_107090492	225	2.39302	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	5_72219616_72219993	61	2.06722	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	16_93191346_93191625	200	1.88345	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	9_107914764_107915315	165	1.70277	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	5_115489477_115490571	7	1.51583	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	2_181287471_181288334	226	1.4512	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	5_21412124_21412413	36	1.40954	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	9_40807792_40808179	22	1.40794	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	4_8774876_8775260	218	1.40219	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	2_32493334_32493762	130	1.34681	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	4_63897128_63897488	95	1.33716	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	11_83271412_83272065	54	1.21733	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	3_122245247_122246051	123	1.20238	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	5_20332570_20333027	37	1.19225	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	9_104098178_104098593	65	1.1501	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	1_61039339_61039715	78	1.13891	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	4_117189864_117190617	17	1.12168	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	9_40806844_40807227	11	1.10533	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	15_83149560_83150185	75	1.09586	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	10_82949216_82949641	91	1.03056	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1471.1	19_5794813_5795408	1	1.0234	tp
#
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	10_8342582_8343064	81	102.477	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	4_117189864_117190617	17	85.5822	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	14_14639785_14640457	265	30.9325	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	7_28339608_28339841	42	26.1174	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	19_32223789_32224320	77	13.8376	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	1_61039339_61039715	78	11.9802	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	4_63897128_63897488	95	9.19304	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	1_193263956_193264551	262	7.00789	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	2_38456504_38456925	223	6.76483	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	11_83271412_83272065	54	5.27832	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	6_72958203_72958507	56	4.79598	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	11_87443312_87443866	16	3.44604	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	2_33853450_33853906	241	2.92533	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	11_101645336_101645756	8	2.68247	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	1_171502394_171503236	14	2.64742	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	5_36373184_36373895	131	2.63278	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	17_34968450_34968760	26	2.00797	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	11_87471534_87471783	87	1.93262	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	11_101641950_101642538	3	1.91534	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	1_183803339_183803712	86	1.77298	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	12_54696446_54697315	21	1.66343	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	2_13558579_13559077	40	1.57291	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	10_25533046_25533433	38	1.55452	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	3_93597173_93597711	55	1.52591	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	5_105718087_105718738	57	1.50357	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	2_173293091_173293473	240	1.46109	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	11_101658301_101658947	4	1.40493	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	8_94179684_94180424	104	1.37925	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	10_40258412_40259005	15	1.3313	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	13_23423770_23424110	68	1.30355	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	5_20332570_20333027	37	1.25387	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	15_12007915_12008541	48	1.21803	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	4_130156921_130157373	66	1.19079	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	16_32176973_32177680	197	1.16159	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	4_132269660_132270192	23	1.16026	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	5_115489477_115490571	7	1.13633	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	5_72219616_72219993	61	1.12353	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	10_4099933_4100387	124	1.11716	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	2_32493334_32493762	130	1.11153	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	9_104098178_104098593	65	1.10551	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	11_87426621_87427471	2	1.05589	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0465.2	4_134165245_134165708	98	1.03766	tp
#
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	16_45657615_45658029	28	4.88401	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	4_132269660_132270192	23	3.93364	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	4_94744889_94745271	107	3.78969	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	8_105820931_105821365	196	3.47635	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	1_171037010_171037243	96	3.36525	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	8_122596088_122596304	160	3.22722	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	11_87471534_87471783	87	2.81626	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	4_117189864_117190617	17	2.78369	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	11_87422869_87423338	12	2.73361	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	3_93597173_93597711	55	2.52177	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	10_8342582_8343064	81	2.3002	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	12_54696446_54697315	21	2.22226	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	11_87426621_87427471	2	2.15387	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	15_12007915_12008541	48	2.13122	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	7_66043457_66044133	117	2.05899	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	4_134165245_134165708	98	1.92174	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	1_171502394_171503236	14	1.89744	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	5_115489477_115490571	7	1.89636	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	19_53257763_53257970	268	1.84659	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	10_82949216_82949641	91	1.74349	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	11_69073397_69073912	27	1.67641	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	6_129275246_129275574	93	1.63985	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	6_54119786_54120240	90	1.62027	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	5_35165962_35166587	113	1.60302	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	2_173293091_173293473	240	1.59598	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	1_183803339_183803712	86	1.53541	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	2_79227709_79228279	92	1.45165	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	9_31418715_31419250	50	1.43932	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	5_21412124_21412413	36	1.37619	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	4_94740329_94740541	109	1.26986	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	5_105718087_105718738	57	1.24707	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	5_100200770_100201092	59	1.15344	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0879.1	11_83271412_83272065	54	1.11739	tp
#
../../LFS/genomeData/JASPAR_motifs.meme	MA0148.4	12_54697415_54697565	24	339.4	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0148.4	5_115489477_115490571	7	17.8379	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0148.4	9_104098178_104098593	65	15.9011	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0148.4	17_34968450_34968760	26	14.2474	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0148.4	12_72761687_72761894	127	12.2793	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0148.4	12_54696446_54697315	21	9.27778	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0148.4	4_94739007_94739577	105	8.65437	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0148.4	4_154944285_154944639	60	8.0672	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0148.4	11_49837694_49838088	74	7.27524	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0148.4	1_53850864_53851288	73	6.27256	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0148.4	5_141884220_141884652	34	5.82706	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0148.4	2_79227709_79228279	92	5.66744	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA0148.4	4_94746404_94746819	106	5.28832	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA0148.4	1_156718489_156719291	162	4.93148	fp
