ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0045860	positive regulation of protein kinase activity	12/115	438/21351	4.3791016717886e-06	0.00108840581551546	0.000820924418663529	ENSMUSG00000021270/ENSMUSG00000020689/ENSMUSG00000023944/ENSMUSG00000036273/ENSMUSG00000027692/ENSMUSG00000022878/ENSMUSG00000070368/ENSMUSG00000038418/ENSMUSG00000021457/ENSMUSG00000051498/ENSMUSG00000029657/ENSMUSG00000025583	12
GO:0034103	regulation of tissue remodeling	6/115	82/21351	5.37253173183813e-06	0.00122404181290379	0.000923227163392185	ENSMUSG00000059089/ENSMUSG00000020689/ENSMUSG00000000078/ENSMUSG00000026288/ENSMUSG00000021457/ENSMUSG00000030201	6
GO:0051052	regulation of DNA metabolic process	11/115	379/21351	6.52198372920475e-06	0.0013075451993878	0.000986209157818004	ENSMUSG00000020718/ENSMUSG00000022205/ENSMUSG00000021270/ENSMUSG00000023944/ENSMUSG00000023110/ENSMUSG00000015619/ENSMUSG00000022878/ENSMUSG00000052139/ENSMUSG00000033237/ENSMUSG00000020897/ENSMUSG00000021400	11
GO:0002761	regulation of myeloid leukocyte differentiation	7/115	130/21351	6.69554966767711e-06	0.0013075451993878	0.000986209157818004	ENSMUSG00000052684/ENSMUSG00000021250/ENSMUSG00000000982/ENSMUSG00000020689/ENSMUSG00000041417/ENSMUSG00000022878/ENSMUSG00000026288	7
GO:0045124	regulation of bone resorption	5/115	52/21351	8.81987510115895e-06	0.00160756923510457	0.00121250072443301	ENSMUSG00000059089/ENSMUSG00000020689/ENSMUSG00000026288/ENSMUSG00000021457/ENSMUSG00000030201	5
GO:0045780	positive regulation of bone resorption	4/115	27/21351	1.27364889773339e-05	0.00217634755400193	0.00164149880964454	ENSMUSG00000059089/ENSMUSG00000020689/ENSMUSG00000021457/ENSMUSG00000030201	4
GO:0045599	negative regulation of fat cell differentiation	5/115	58/21351	1.5155239677782e-05	0.00243731913406211	0.00183833526493962	ENSMUSG00000015619/ENSMUSG00000022878/ENSMUSG00000032238/ENSMUSG00000030201/ENSMUSG00000045817	5
GO:0071900	regulation of protein serine/threonine kinase activity	11/115	426/21351	1.94219311805893e-05	0.00294997554709617	0.00222500369489909	ENSMUSG00000028410/ENSMUSG00000023944/ENSMUSG00000036273/ENSMUSG00000027692/ENSMUSG00000022878/ENSMUSG00000070368/ENSMUSG00000021457/ENSMUSG00000030201/ENSMUSG00000051498/ENSMUSG00000027368/ENSMUSG00000025583	11
GO:0046850	regulation of bone remodeling	5/115	62/21351	2.10391193372013e-05	0.00301973896656764	0.00227762239075425	ENSMUSG00000059089/ENSMUSG00000020689/ENSMUSG00000026288/ENSMUSG00000021457/ENSMUSG00000030201	5
GO:0022407	regulation of cell-cell adhesion	11/115	432/21351	2.2090263105835e-05	0.00301973896656764	0.00227762239075425	ENSMUSG00000040003/ENSMUSG00000021270/ENSMUSG00000042333/ENSMUSG00000068566/ENSMUSG00000041417/ENSMUSG00000076431/ENSMUSG00000015619/ENSMUSG00000052013/ENSMUSG00000022878/ENSMUSG00000021457/ENSMUSG00000029657	11
GO:0002573	myeloid leukocyte differentiation	8/115	225/21351	3.01898519902569e-05	0.00393043120673154	0.00296450727062222	ENSMUSG00000052684/ENSMUSG00000021250/ENSMUSG00000000982/ENSMUSG00000020689/ENSMUSG00000041417/ENSMUSG00000015619/ENSMUSG00000022878/ENSMUSG00000026288	8
GO:0045577	regulation of B cell differentiation	4/115	34/21351	3.26917925164545e-05	0.00404880964461548	0.00305379359096051	ENSMUSG00000042817/ENSMUSG00000026288/ENSMUSG00000021457/ENSMUSG00000045817	4
GO:0032680	regulation of tumor necrosis factor production	7/115	167/21351	3.4060944340218e-05	0.00404880964461548	0.00305379359096051	ENSMUSG00000000982/ENSMUSG00000041417/ENSMUSG00000036273/ENSMUSG00000022878/ENSMUSG00000042817/ENSMUSG00000021457/ENSMUSG00000051498	7
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	7/115	169/21351	3.67518329112525e-05	0.00418664629914019	0.00315775616987473	ENSMUSG00000000982/ENSMUSG00000041417/ENSMUSG00000036273/ENSMUSG00000022878/ENSMUSG00000042817/ENSMUSG00000021457/ENSMUSG00000051498	7
GO:1901214	regulation of neuron death	10/115	379/21351	3.93456959750764e-05	0.0042623721447799	0.00321487199461896	ENSMUSG00000052684/ENSMUSG00000019505/ENSMUSG00000021250/ENSMUSG00000000982/ENSMUSG00000023944/ENSMUSG00000036273/ENSMUSG00000015619/ENSMUSG00000038418/ENSMUSG00000051498/ENSMUSG00000029657	10
GO:0031953	negative regulation of protein autophosphorylation	3/115	13/21351	4.18551328932397e-05	0.0042623721447799	0.00321487199461896	ENSMUSG00000052684/ENSMUSG00000024423/ENSMUSG00000022878	3
GO:0032640	tumor necrosis factor production	7/115	173/21351	4.26589819928618e-05	0.0042623721447799	0.00321487199461896	ENSMUSG00000000982/ENSMUSG00000041417/ENSMUSG00000036273/ENSMUSG00000022878/ENSMUSG00000042817/ENSMUSG00000021457/ENSMUSG00000051498	7
GO:0021953	central nervous system neuron differentiation	8/115	237/21351	4.36526774154489e-05	0.0042623721447799	0.00321487199461896	ENSMUSG00000072772/ENSMUSG00000019505/ENSMUSG00000036376/ENSMUSG00000021270/ENSMUSG00000030849/ENSMUSG00000076431/ENSMUSG00000023944/ENSMUSG00000032238	8
GO:0071706	tumor necrosis factor superfamily cytokine production	7/115	176/21351	4.75828403490057e-05	0.00448591329359247	0.00338347674205816	ENSMUSG00000000982/ENSMUSG00000041417/ENSMUSG00000036273/ENSMUSG00000022878/ENSMUSG00000042817/ENSMUSG00000021457/ENSMUSG00000051498	7
GO:0046686	response to cadmium ion	4/115	38/21351	5.1177628118913e-05	0.00453488750089857	0.00342041528289389	ENSMUSG00000052684/ENSMUSG00000021250/ENSMUSG00000057897/ENSMUSG00000024413	4
GO:0048755	branching morphogenesis of a nerve	3/115	14/21351	5.30610381315662e-05	0.00453488750089857	0.00342041528289389	ENSMUSG00000030849/ENSMUSG00000036273/ENSMUSG00000039852	3
GO:0045670	regulation of osteoclast differentiation	5/115	75/21351	5.30784199081032e-05	0.00453488750089857	0.00342041528289389	ENSMUSG00000021250/ENSMUSG00000000982/ENSMUSG00000020689/ENSMUSG00000041417/ENSMUSG00000026288	5
GO:0032200	telomere organization	6/115	126/21351	6.2367446741316e-05	0.005154075003022	0.00388743423205641	ENSMUSG00000091971/ENSMUSG00000016559/ENSMUSG00000021270/ENSMUSG00000023944/ENSMUSG00000020897/ENSMUSG00000059586	6
GO:0045453	bone resorption	5/115	78/21351	6.40960314933241e-05	0.005154075003022	0.00388743423205641	ENSMUSG00000059089/ENSMUSG00000020689/ENSMUSG00000026288/ENSMUSG00000021457/ENSMUSG00000030201	5
GO:0045619	regulation of lymphocyte differentiation	7/115	190/21351	7.71321434676805e-05	0.00582722531824591	0.00439515435199774	ENSMUSG00000021270/ENSMUSG00000076431/ENSMUSG00000015619/ENSMUSG00000042817/ENSMUSG00000026288/ENSMUSG00000021457/ENSMUSG00000045817	7
GO:0062197	cellular response to chemical stress	9/115	332/21351	7.90797514817786e-05	0.00582722531824591	0.00439515435199774	ENSMUSG00000052684/ENSMUSG00000028410/ENSMUSG00000021250/ENSMUSG00000046079/ENSMUSG00000005312/ENSMUSG00000024423/ENSMUSG00000036273/ENSMUSG00000051498/ENSMUSG00000029657	9
GO:0070371	ERK1 and ERK2 cascade	9/115	332/21351	7.90797514817786e-05	0.00582722531824591	0.00439515435199774	ENSMUSG00000052684/ENSMUSG00000000982/ENSMUSG00000058914/ENSMUSG00000030849/ENSMUSG00000020689/ENSMUSG00000023110/ENSMUSG00000022878/ENSMUSG00000021457/ENSMUSG00000045817	9
GO:1901722	regulation of cell proliferation involved in kidney development	3/115	16/21351	8.09928903048078e-05	0.00582722531824591	0.00439515435199774	ENSMUSG00000020689/ENSMUSG00000015619/ENSMUSG00000038418	3
GO:0050807	regulation of synapse organization	8/115	261/21351	8.58297608230322e-05	0.00601688631000436	0.00453820516740405	ENSMUSG00000092341/ENSMUSG00000015656/ENSMUSG00000040003/ENSMUSG00000057897/ENSMUSG00000041417/ENSMUSG00000036273/ENSMUSG00000033707/ENSMUSG00000002885	8
GO:1902895	positive regulation of pri-miRNA transcription by RNA polymerase II	4/115	44/21351	9.18060687054576e-05	0.00627494479601803	0.00473284443668399	ENSMUSG00000052684/ENSMUSG00000021250/ENSMUSG00000015619/ENSMUSG00000038418	4
GO:0070997	neuron death	10/115	421/21351	9.43652152819564e-05	0.00629254874587485	0.00474612212419391	ENSMUSG00000052684/ENSMUSG00000019505/ENSMUSG00000021250/ENSMUSG00000000982/ENSMUSG00000023944/ENSMUSG00000036273/ENSMUSG00000015619/ENSMUSG00000038418/ENSMUSG00000051498/ENSMUSG00000029657	10
GO:0050867	positive regulation of cell activation	10/115	426/21351	0.000103970684203559	0.00664958063671194	0.00501541156867466	ENSMUSG00000021270/ENSMUSG00000042333/ENSMUSG00000076431/ENSMUSG00000036273/ENSMUSG00000020120/ENSMUSG00000015619/ENSMUSG00000026288/ENSMUSG00000021457/ENSMUSG00000051498/ENSMUSG00000029657	10
GO:0001818	negative regulation of cytokine production	8/115	270/21351	0.000108553238206866	0.00664958063671194	0.00501541156867466	ENSMUSG00000055148/ENSMUSG00000058914/ENSMUSG00000023944/ENSMUSG00000015619/ENSMUSG00000022878/ENSMUSG00000042817/ENSMUSG00000026288/ENSMUSG00000051498	8
GO:0031952	regulation of protein autophosphorylation	4/115	46/21351	0.000109448108504769	0.00664958063671194	0.00501541156867466	ENSMUSG00000052684/ENSMUSG00000024423/ENSMUSG00000022878/ENSMUSG00000021457	4
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	4/115	46/21351	0.000109448108504769	0.00664958063671194	0.00501541156867466	ENSMUSG00000052684/ENSMUSG00000055148/ENSMUSG00000024423/ENSMUSG00000038418	4
GO:0050803	regulation of synapse structure or activity	8/115	273/21351	0.000117152358847626	0.00681477764020022	0.00514001054832027	ENSMUSG00000092341/ENSMUSG00000015656/ENSMUSG00000040003/ENSMUSG00000057897/ENSMUSG00000041417/ENSMUSG00000036273/ENSMUSG00000033707/ENSMUSG00000002885	8
GO:0071902	positive regulation of protein serine/threonine kinase activity	8/115	273/21351	0.000117152358847626	0.00681477764020022	0.00514001054832027	ENSMUSG00000023944/ENSMUSG00000036273/ENSMUSG00000027692/ENSMUSG00000022878/ENSMUSG00000070368/ENSMUSG00000021457/ENSMUSG00000051498/ENSMUSG00000025583	8
GO:0001933	negative regulation of protein phosphorylation	9/115	354/21351	0.000128576650125335	0.00732351169672223	0.00552372056130553	ENSMUSG00000052684/ENSMUSG00000028410/ENSMUSG00000068566/ENSMUSG00000037443/ENSMUSG00000024423/ENSMUSG00000036273/ENSMUSG00000022878/ENSMUSG00000030201/ENSMUSG00000027368	9
GO:0042026	protein refolding	3/115	19/21351	0.000138504015852387	0.00742490155569464	0.00560019333446494	ENSMUSG00000015656/ENSMUSG00000091971/ENSMUSG00000021270	3
GO:0071605	monocyte chemotactic protein-1 production	3/115	19/21351	0.000138504015852387	0.00742490155569464	0.00560019333446494	ENSMUSG00000058914/ENSMUSG00000022878/ENSMUSG00000021457	3
GO:0071637	regulation of monocyte chemotactic protein-1 production	3/115	19/21351	0.000138504015852387	0.00742490155569464	0.00560019333446494	ENSMUSG00000058914/ENSMUSG00000022878/ENSMUSG00000021457	3
GO:0032715	negative regulation of interleukin-6 production	4/115	50/21351	0.000151923311534947	0.00798766026416433	0.00602465115985752	ENSMUSG00000055148/ENSMUSG00000058914/ENSMUSG00000042817/ENSMUSG00000026288	4
GO:0043405	regulation of MAP kinase activity	8/115	285/21351	0.000157389390506352	0.00811891686121448	0.00612365076468608	ENSMUSG00000028410/ENSMUSG00000036273/ENSMUSG00000027692/ENSMUSG00000022878/ENSMUSG00000070368/ENSMUSG00000021457/ENSMUSG00000051498/ENSMUSG00000027368	8
GO:0043620	regulation of DNA-templated transcription in response to stress	4/115	51/21351	0.000164171588711307	0.00831194673216135	0.00626924253967739	ENSMUSG00000052684/ENSMUSG00000055148/ENSMUSG00000024423/ENSMUSG00000038418	4
GO:0045637	regulation of myeloid cell differentiation	7/115	221/21351	0.000196911856648807	0.00968063815898364	0.00730157092112923	ENSMUSG00000052684/ENSMUSG00000021250/ENSMUSG00000000982/ENSMUSG00000020689/ENSMUSG00000041417/ENSMUSG00000022878/ENSMUSG00000026288	7
GO:0042116	macrophage activation	5/115	99/21351	0.000198521160808287	0.00968063815898364	0.00730157092112923	ENSMUSG00000052684/ENSMUSG00000036273/ENSMUSG00000021457/ENSMUSG00000032238/ENSMUSG00000051498	5
GO:0032675	regulation of interleukin-6 production	6/115	156/21351	0.000201827496365058	0.00968063815898364	0.00730157092112923	ENSMUSG00000055148/ENSMUSG00000058914/ENSMUSG00000042817/ENSMUSG00000026288/ENSMUSG00000021457/ENSMUSG00000051498	6
GO:0021954	central nervous system neuron development	5/115	100/21351	0.000208079789692963	0.00980845077621656	0.0073979729221146	ENSMUSG00000072772/ENSMUSG00000019505/ENSMUSG00000021270/ENSMUSG00000030849/ENSMUSG00000023944	5
GO:0006457	protein folding	6/115	158/21351	0.000216241739669376	0.0099126515559919	0.00747656581765223	ENSMUSG00000015656/ENSMUSG00000091971/ENSMUSG00000028410/ENSMUSG00000021270/ENSMUSG00000023944/ENSMUSG00000029657	6
GO:0072111	cell proliferation involved in kidney development	3/115	22/21351	0.000217541731294628	0.0099126515559919	0.00747656581765223	ENSMUSG00000020689/ENSMUSG00000015619/ENSMUSG00000038418	3
GO:1902893	regulation of pri-miRNA transcription by RNA polymerase II	4/115	56/21351	0.000236347543015294	0.0105930193869478	0.00798972971125042	ENSMUSG00000052684/ENSMUSG00000021250/ENSMUSG00000015619/ENSMUSG00000038418	4
GO:0002320	lymphoid progenitor cell differentiation	3/115	23/21351	0.000249192883946993	0.0108433712525717	0.00817855630223232	ENSMUSG00000076431/ENSMUSG00000015619/ENSMUSG00000042817	3
GO:0046634	regulation of alpha-beta T cell activation	5/115	104/21351	0.000249865540933438	0.0108433712525717	0.00817855630223232	ENSMUSG00000042333/ENSMUSG00000015619/ENSMUSG00000052013/ENSMUSG00000021457/ENSMUSG00000029657	5
GO:0046849	bone remodeling	5/115	105/21351	0.000261242159135565	0.0111599384855724	0.00841732548925282	ENSMUSG00000059089/ENSMUSG00000020689/ENSMUSG00000026288/ENSMUSG00000021457/ENSMUSG00000030201	5
GO:0061614	pri-miRNA transcription by RNA polymerase II	4/115	58/21351	0.000270763578388758	0.0113091537973961	0.00852987036118234	ENSMUSG00000052684/ENSMUSG00000021250/ENSMUSG00000015619/ENSMUSG00000038418	4
GO:0045639	positive regulation of myeloid cell differentiation	5/115	106/21351	0.000273008101912268	0.0113091537973961	0.00852987036118234	ENSMUSG00000052684/ENSMUSG00000021250/ENSMUSG00000000982/ENSMUSG00000020689/ENSMUSG00000026288	5
GO:0070372	regulation of ERK1 and ERK2 cascade	8/115	312/21351	0.000290514217829332	0.0117184067957046	0.00883854730404089	ENSMUSG00000052684/ENSMUSG00000000982/ENSMUSG00000058914/ENSMUSG00000030849/ENSMUSG00000020689/ENSMUSG00000023110/ENSMUSG00000022878/ENSMUSG00000021457	8
GO:0006606	protein import into nucleus	6/115	167/21351	0.00029146000808629	0.0117184067957046	0.00883854730404089	ENSMUSG00000015656/ENSMUSG00000021270/ENSMUSG00000041417/ENSMUSG00000023944/ENSMUSG00000036273/ENSMUSG00000021457	6
GO:0050808	synapse organization	10/115	485/21351	0.000295886091890125	0.0117239503656174	0.00884272851278041	ENSMUSG00000092341/ENSMUSG00000015656/ENSMUSG00000039683/ENSMUSG00000040003/ENSMUSG00000057897/ENSMUSG00000030849/ENSMUSG00000041417/ENSMUSG00000036273/ENSMUSG00000033707/ENSMUSG00000002885	10
GO:0032635	interleukin-6 production	6/115	168/21351	0.000300944254177764	0.0117540227274572	0.00886541043510135	ENSMUSG00000055148/ENSMUSG00000058914/ENSMUSG00000042817/ENSMUSG00000026288/ENSMUSG00000021457/ENSMUSG00000051498	6
GO:0071897	DNA biosynthetic process	6/115	170/21351	0.000320638924331147	0.0119021802969283	0.0089771575103694	ENSMUSG00000020718/ENSMUSG00000021270/ENSMUSG00000023944/ENSMUSG00000022878/ENSMUSG00000020897/ENSMUSG00000021400	6
GO:1903747	regulation of establishment of protein localization to mitochondrion	3/115	25/21351	0.000321097210260413	0.0119021802969283	0.0089771575103694	ENSMUSG00000028410/ENSMUSG00000036273/ENSMUSG00000029657	3
GO:1903320	regulation of protein modification by small protein conjugation or removal	7/115	240/21351	0.000325103530894976	0.0119021802969283	0.0089771575103694	ENSMUSG00000028410/ENSMUSG00000021270/ENSMUSG00000005312/ENSMUSG00000076431/ENSMUSG00000023944/ENSMUSG00000036273/ENSMUSG00000038418	7
GO:0046631	alpha-beta T cell activation	6/115	171/21351	0.000330857974603711	0.0119021802969283	0.0089771575103694	ENSMUSG00000042333/ENSMUSG00000015619/ENSMUSG00000052013/ENSMUSG00000021457/ENSMUSG00000032238/ENSMUSG00000029657	6
GO:0048660	regulation of smooth muscle cell proliferation	6/115	171/21351	0.000330857974603711	0.0119021802969283	0.0089771575103694	ENSMUSG00000052684/ENSMUSG00000030849/ENSMUSG00000020689/ENSMUSG00000041417/ENSMUSG00000022878/ENSMUSG00000038418	6
GO:0051170	import into nucleus	6/115	171/21351	0.000330857974603711	0.0119021802969283	0.0089771575103694	ENSMUSG00000015656/ENSMUSG00000021270/ENSMUSG00000041417/ENSMUSG00000023944/ENSMUSG00000036273/ENSMUSG00000021457	6
GO:0030316	osteoclast differentiation	5/115	111/21351	0.000337987740278517	0.0120007595054736	0.00905151036508018	ENSMUSG00000021250/ENSMUSG00000000982/ENSMUSG00000020689/ENSMUSG00000041417/ENSMUSG00000026288	5
GO:0055094	response to lipoprotein particle	3/115	26/21351	0.000361558396084777	0.0125792017430885	0.00948779741066121	ENSMUSG00000021457/ENSMUSG00000024413/ENSMUSG00000051498	3
GO:0042326	negative regulation of phosphorylation	9/115	408/21351	0.000367585319841917	0.0125792017430885	0.00948779741066121	ENSMUSG00000052684/ENSMUSG00000028410/ENSMUSG00000068566/ENSMUSG00000037443/ENSMUSG00000024423/ENSMUSG00000036273/ENSMUSG00000022878/ENSMUSG00000030201/ENSMUSG00000027368	9
GO:0033002	muscle cell proliferation	7/115	245/21351	0.000368081982241068	0.0125792017430885	0.00948779741066121	ENSMUSG00000052684/ENSMUSG00000030849/ENSMUSG00000020689/ENSMUSG00000041417/ENSMUSG00000022878/ENSMUSG00000038418/ENSMUSG00000033237	7
GO:0006979	response to oxidative stress	9/115	410/21351	0.000380879158880689	0.0128558471651828	0.00969645577969161	ENSMUSG00000052684/ENSMUSG00000021250/ENSMUSG00000005312/ENSMUSG00000024423/ENSMUSG00000036273/ENSMUSG00000022878/ENSMUSG00000051236/ENSMUSG00000051498/ENSMUSG00000029657	9
GO:0002696	positive regulation of leukocyte activation	9/115	411/21351	0.000387673544295335	0.0129256032939445	0.00974906897656691	ENSMUSG00000021270/ENSMUSG00000042333/ENSMUSG00000076431/ENSMUSG00000036273/ENSMUSG00000015619/ENSMUSG00000026288/ENSMUSG00000021457/ENSMUSG00000051498/ENSMUSG00000029657	9
GO:0048659	smooth muscle cell proliferation	6/115	177/21351	0.000397654301176451	0.0129505790093226	0.00976790677983403	ENSMUSG00000052684/ENSMUSG00000030849/ENSMUSG00000020689/ENSMUSG00000041417/ENSMUSG00000022878/ENSMUSG00000038418	6
GO:0045621	positive regulation of lymphocyte differentiation	5/115	115/21351	0.000397896355809472	0.0129505790093226	0.00976790677983403	ENSMUSG00000021270/ENSMUSG00000076431/ENSMUSG00000015619/ENSMUSG00000026288/ENSMUSG00000021457	5
GO:0030099	myeloid cell differentiation	9/115	419/21351	0.000445717148513302	0.0143363609886514	0.0108131256215178	ENSMUSG00000052684/ENSMUSG00000055148/ENSMUSG00000021250/ENSMUSG00000000982/ENSMUSG00000020689/ENSMUSG00000041417/ENSMUSG00000015619/ENSMUSG00000022878/ENSMUSG00000026288	9
GO:0071402	cellular response to lipoprotein particle stimulus	3/115	28/21351	0.000452004756196667	0.0143695465516475	0.0108381556595994	ENSMUSG00000021457/ENSMUSG00000024413/ENSMUSG00000051498	3
GO:2000278	regulation of DNA biosynthetic process	5/115	119/21351	0.000465498183404901	0.0146284141773448	0.0110334052182723	ENSMUSG00000020718/ENSMUSG00000021270/ENSMUSG00000023944/ENSMUSG00000022878/ENSMUSG00000020897	5
GO:0018105	peptidyl-serine phosphorylation	8/115	338/21351	0.000494580675166809	0.0152610928979135	0.0115105998486939	ENSMUSG00000022897/ENSMUSG00000021270/ENSMUSG00000057897/ENSMUSG00000023944/ENSMUSG00000036273/ENSMUSG00000021457/ENSMUSG00000020897/ENSMUSG00000025583	8
GO:0002763	positive regulation of myeloid leukocyte differentiation	4/115	68/21351	0.00049868144911385	0.0152610928979135	0.0115105998486939	ENSMUSG00000052684/ENSMUSG00000021250/ENSMUSG00000000982/ENSMUSG00000020689	4
GO:0006986	response to unfolded protein	5/115	121/21351	0.000502376869353408	0.0152610928979135	0.0115105998486939	ENSMUSG00000015656/ENSMUSG00000091971/ENSMUSG00000021270/ENSMUSG00000041417/ENSMUSG00000029657	5
GO:0072594	establishment of protein localization to organelle	9/115	430/21351	0.000537054358379715	0.0161352375363752	0.0121699188902934	ENSMUSG00000015656/ENSMUSG00000028410/ENSMUSG00000021270/ENSMUSG00000020689/ENSMUSG00000041417/ENSMUSG00000023944/ENSMUSG00000036273/ENSMUSG00000021457/ENSMUSG00000029657	9
GO:0010922	positive regulation of phosphatase activity	3/115	30/21351	0.000555802824932141	0.0165146611858079	0.0124560972020936	ENSMUSG00000040003/ENSMUSG00000023944/ENSMUSG00000020120	3
GO:0000723	telomere maintenance	5/115	124/21351	0.00056176426125828	0.0165146611858079	0.0124560972020936	ENSMUSG00000091971/ENSMUSG00000021270/ENSMUSG00000023944/ENSMUSG00000020897/ENSMUSG00000059586	5
GO:1901216	positive regulation of neuron death	5/115	126/21351	0.000604186141323742	0.0175728181955224	0.0132542066164973	ENSMUSG00000052684/ENSMUSG00000021250/ENSMUSG00000000982/ENSMUSG00000038418/ENSMUSG00000051498	5
GO:0043254	regulation of protein-containing complex assembly	9/115	442/21351	0.000653693271441234	0.0186166396262535	0.0140415034951028	ENSMUSG00000016559/ENSMUSG00000022897/ENSMUSG00000021270/ENSMUSG00000079523/ENSMUSG00000068566/ENSMUSG00000024423/ENSMUSG00000020120/ENSMUSG00000021457/ENSMUSG00000051498	9
GO:0045785	positive regulation of cell adhesion	9/115	442/21351	0.000653693271441234	0.0186166396262535	0.0140415034951028	ENSMUSG00000021270/ENSMUSG00000042333/ENSMUSG00000068566/ENSMUSG00000020689/ENSMUSG00000076431/ENSMUSG00000015619/ENSMUSG00000021457/ENSMUSG00000034116/ENSMUSG00000029657	9
GO:0034599	cellular response to oxidative stress	7/115	274/21351	0.000715639218336436	0.0195941654859929	0.0147787972845109	ENSMUSG00000052684/ENSMUSG00000021250/ENSMUSG00000005312/ENSMUSG00000024423/ENSMUSG00000036273/ENSMUSG00000051498/ENSMUSG00000029657	7
GO:0048771	tissue remodeling	6/115	198/21351	0.000717897463571393	0.0195941654859929	0.0147787972845109	ENSMUSG00000059089/ENSMUSG00000020689/ENSMUSG00000000078/ENSMUSG00000026288/ENSMUSG00000021457/ENSMUSG00000030201	6
