motif_DB	motif_ID	seq_ID	FASTA_score	PWM_score	class
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	9_90198638_90199023	258	18.654	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	8_57579878_57580102	247	17.959	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_88595630_88595875	178	17.6664	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_123315225_123315674	102	17.6515	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	9_121298622_121299122	304	17.5332	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	12_58920771_58921163	175	17.4598	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_79982641_79983007	144	16.1541	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	6_90764757_90765187	8	15.7433	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	15_84212899_84213105	268	15.7248	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_158723014_158723656	357	15.6863	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_103726522_103726995	157	15.4884	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_35027344_35027944	375	15.2445	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	10_21235264_21235573	205	15.2409	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_6481048_6481326	314	15.2033	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	8_120571686_120571975	103	15.1918	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_167672217_167672707	115	15.1183	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	10_99132268_99132536	364	15.0126	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_116359201_116359639	303	14.9311	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_16863923_16864341	12	14.7841	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	18_80522855_80523331	18	14.4051	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	9_121371379_121371863	401	14.3399	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	15_8568366_8568956	136	14.2671	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_31753276_31753850	55	14.2329	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	8_126847563_126848086	213	13.9597	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	6_120579693_120580619	154	13.8277	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_136869543_136870007	204	13.6986	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_95405586_95406028	367	13.224	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_45173411_45173772	243	13.0213	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	7_132697310_132697796	17	12.9659	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_166353388_166353794	325	12.9198	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_21473350_21473786	271	12.8818	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	3_131054279_131054605	130	12.3623	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_116607808_116608214	46	12.3533	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	14_69830668_69831227	347	12.3019	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	12_16997092_16997420	143	11.906	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	18_39409623_39409957	199	11.8967	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	9_45789752_45790072	210	11.6838	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_32523980_32524269	59	11.5563	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_92037872_92038382	390	11.3048	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_30145492_30145918	292	11.1945	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_107151504_107151895	398	11.0542	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_32119212_32119615	38	10.993	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	3_108166489_108166787	255	10.9557	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	7_89835538_89836041	300	10.9341	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	8_120081251_120081751	206	10.8919	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_93132215_93132656	166	10.8721	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	7_27330889_27331325	289	10.7359	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	6_114778671_114779013	87	10.7294	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_119174234_119174618	229	10.5598	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_33734711_33734937	322	10.391	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_22815835_22816146	86	10.3504	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	10_84111415_84111867	122	10.3281	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	1_171919329_171919583	224	10.326	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	13_32611510_32612019	354	10.235	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_102363651_102363945	346	10.2281	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	8_71597478_71597756	148	10.1254	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_45849999_45850266	203	10.0564	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	7_25636371_25636793	169	9.64839	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	9_61478895_61479248	387	9.43665	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	1_132102086_132102572	195	9.43552	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_4029293_4029711	71	9.3813	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_106308211_106308474	269	9.33067	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_73246879_73247262	16	9.08033	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_97999318_97999587	262	9.06123	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_152000745_152001086	75	8.87939	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	9_7742803_7743124	215	8.84477	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	15_57809742_57810118	54	8.77762	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	10_4261422_4261811	63	8.75231	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_76510360_76510740	250	8.70049	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	19_44376514_44376918	34	8.55896	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	10_86828792_86829109	142	8.52508	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	6_146514718_146515048	245	8.50417	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	7_25711201_25711425	220	8.33056	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	9_22107871_22108494	97	8.2868	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_35313992_35314463	305	8.23553	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_29667590_29667976	341	8.16572	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_88042436_88042815	356	8.08951	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	15_67144663_67144972	209	8.08772	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	19_33035491_33035929	193	8.0631	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_36378017_36378359	160	8.0513	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	14_31313304_31313692	121	8.03396	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	4_40875802_40876241	237	7.95718	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	9_57281698_57281958	147	7.86491	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	10_59885284_59885602	410	7.85905	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	13_54425241_54425719	52	7.69931	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	4_49285326_49285679	126	7.69441	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	19_41384984_41385629	120	7.65051	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_63008287_63008596	259	7.63329	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	4_58941693_58941953	227	7.58789	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_140263955_140264386	44	7.56175	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	19_10469247_10469676	351	7.5326	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	8_72260956_72261387	391	7.51304	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	14_74921968_74922331	317	7.15099	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	13_110406152_110406532	333	7.12865	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	19_41615803_41616312	15	7.12161	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_82359529_82359972	278	7.08091	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	3_52443855_52444304	20	6.99064	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	19_6048758_6049046	50	6.94954	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	18_24671490_24671787	445	6.94663	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_22938551_22938847	363	6.93065	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	13_58197915_58198307	164	6.91114	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	6_120567359_120567922	40	6.87766	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	8_126529304_126529736	253	6.85518	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	4_149657902_149658410	392	6.7584	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	14_62425232_62425719	263	6.72359	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_87118201_87118855	330	6.66993	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	14_79239863_79240066	280	6.55783	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	15_82027704_82028134	246	6.53848	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_31877783_31878186	235	6.50544	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_123326807_123327295	7	6.44199	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	19_58452840_58453429	285	6.40676	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	19_44457374_44457768	334	6.37114	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	3_52638851_52639197	260	6.36518	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_164422698_164423401	3	6.36385	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_31084037_31084339	249	6.34799	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	14_70847426_70847658	328	6.3412	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_56309504_56309943	84	6.34101	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_125377208_125377581	265	6.30593	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_35737632_35737972	222	6.28274	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	14_118879309_118879577	197	6.27102	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	19_44378054_44378455	45	6.27012	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	3_104565481_104565937	352	6.23949	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_82421832_82422281	167	6.20604	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_114185494_114185878	214	6.17324	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_152794275_152794862	69	6.11099	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_46304815_46305465	37	6.05247	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_173026605_173027185	29	6.01228	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	15_59714502_59714867	409	5.99869	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	7_125625988_125626166	310	5.96306	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	15_86110811_86111169	113	5.94824	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	7_132720414_132720937	10	5.91607	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	15_80319967_80320308	288	5.88417	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	19_4144701_4145172	106	5.76424	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	9_32747546_32748017	173	5.7508	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	10_81168811_81169681	455	5.70774	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	14_33189760_33190069	6	5.70749	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_111801088_111801422	335	5.64103	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	9_83385165_83385656	79	5.64044	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_61309855_61310247	73	5.6113	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	4_94739761_94740007	416	5.59987	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	4_140989472_140989752	287	5.5471	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	10_68795485_68795855	404	5.5311	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	14_59396952_59397324	107	5.50638	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	8_80923711_80924264	104	5.45365	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	18_7609609_7609841	456	5.43431	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_4735240_4735606	200	5.3914	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_31259242_31259595	261	5.31394	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_137268234_137268904	67	5.22226	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	3_129488796_129489176	407	5.20539	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	8_94978333_94978922	383	5.2048	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_15546476_15546905	114	5.18015	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	8_114882006_114882454	371	5.17066	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	15_72864606_72865064	190	5.09099	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	9_115489009_115489747	4	5.01484	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_20076721_20077018	182	4.99134	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	6_129312522_129312872	282	4.97394	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_126643757_126644181	176	4.97391	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_50182429_50182947	39	4.93023	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_30962443_30963002	332	4.86828	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	1_43698512_43698954	208	4.86327	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_17222190_17222514	430	4.83375	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_106669755_106670143	313	4.73452	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	7_98486521_98486901	337	4.72891	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_121441791_121442159	127	4.69135	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_84963946_84964404	41	4.66399	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_45631959_45632328	228	4.63268	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_7115119_7115452	117	4.62471	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_113814383_113814907	25	4.60731	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	1_58953770_58954367	369	4.53056	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	15_59048251_59048581	172	4.52593	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_44892894_44893450	349	4.49869	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	12_78350794_78351148	426	4.45156	fp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_54697598_54697934	91	4.42283	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	19_25315589_25315961	31	4.42065	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	19_33088061_33088411	399	4.36727	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	8_25118981_25119276	366	4.36294	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	7_126277532_126277961	163	4.3383	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_119108627_119108824	378	4.32955	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_75561008_75561409	385	4.27618	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	12_84674867_84675476	170	4.23482	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	6_58998967_58999475	139	4.22139	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	10_60193638_60194213	219	4.14642	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	8_120725126_120725620	14	4.14484	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	4_137788455_137789066	2	4.12806	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_95815407_95815657	377	4.11065	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_118253975_118254511	327	4.09193	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_168341425_168341853	60	4.06823	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	7_82029636_82030108	95	4.04853	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	14_33189341_33189575	19	4.04698	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	12_105551770_105552253	344	4.04679	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_72135108_72135670	145	4.04458	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	1_159991920_159992207	331	4.03306	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	3_53977407_53977741	83	4.00818	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	4_156070112_156070717	216	3.98223	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	4_11762798_11763127	359	3.98079	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_158673466_158673865	96	3.95285	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	14_70884065_70884704	78	3.90547	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_116390373_116390835	361	3.74893	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	19_11266094_11266434	248	3.72904	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	7_99795295_99795731	376	3.72861	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_168438822_168439231	28	3.67543	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	9_105803261_105803762	156	3.61049	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_10508770_10509026	329	3.60153	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_117092734_117093117	379	3.56228	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_148976927_148977310	251	3.51797	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	10_117559916_117560238	99	3.42914	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	1_170928460_170928853	85	3.42347	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_27318248_27319187	64	3.41315	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_51937422_51937720	196	3.36951	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	3_52396164_52396666	22	3.32838	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	3_52400433_52400705	240	3.3191	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	6_87504019_87504300	380	3.31224	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	10_60168378_60168749	150	3.29193	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	6_120635625_120636522	36	3.281	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	8_120215437_120215735	225	3.2448	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	16_95427539_95427897	72	3.22217	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	15_9463519_9464094	290	3.21475	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	4_149132183_149132611	162	3.18081	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_95026035_95026466	242	3.17586	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	4_135703788_135704401	194	3.15543	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	10_116746607_116747026	281	3.12734	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	17_88581524_88581887	233	3.12653	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_118494920_118495633	1	3.12307	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	19_47330659_47331031	320	3.10155	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	3_88395201_88395699	49	3.09755	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	10_118976287_118976912	48	3.08786	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	15_72859262_72859665	372	3.05203	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_106310117_106310381	232	3.04898	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	2_118544226_118544680	360	3.03922	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_148908110_148908580	89	3.03832	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	6_145106214_145106682	13	3.01287	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	5_125040170_125040567	395	2.98016	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	11_111818173_111818482	295	2.97223	tp
../../LFS/genomeData/JASPAR_motifs.meme	MA1100.2	19_47316156_47316545	386	2.95669	tp
