gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
Phf11d	140.967896470629	-0.564304760325705	0.392722861837902	6.89E-05	0.014011742411909
Tgfbi	616.46464615242	-0.52652279285726	0.30289039762575	0.000103920195	0.018512645230333
App	589.388405852642	-0.523580908475944	0.140652746285483	3.77E-06	0.002340416170589
H2-Eb1	482.086554823751	-0.505889606325483	0.335955935545912	0.000133638371737	0.020542271366623
Csf1r	1369.55351951138	-0.492080663589026	0.25536566239359	0.000108215225423	0.018512645230333
Emb	21702.4403747735	-0.488021700489083	0.085069951465813	1.88E-09	4.44E-06
Irf8	8376.58719848362	-0.480152558528847	0.309066235540052	0.000167282241665	0.022486879416428
Pycr1	487.30497662595	-0.476327591634243	0.219207560786157	8.07E-05	0.0156087309826
Gbp3	2619.81043378546	-0.466929177588813	0.130173710584703	5.00E-06	0.002682200461108
Hpse	1074.6612780537	-0.465297523991278	0.256041127148728	0.000143935382863	0.021228002685064
Atp8b4	3336.32049665319	-0.462376990228339	0.203642442426126	7.12E-05	0.014011742411909
Pld4	1023.27151043854	-0.459973797296674	0.339728104301724	0.000202827138382	0.024939286890213
Ly86	619.974606625664	-0.456879258515283	0.375904081202238	0.000179306795894	0.023353331095389
Ccl9	6075.38255828573	-0.447907891275989	0.217833482772748	0.000107225635351	0.018512645230333
Plac8	39170.2873272427	-0.43734452576649	0.181067888448885	5.66E-05	0.012599981361863
9030617O03Rik	1225.83627989549	-0.435952098095868	0.294027517491437	0.000247230499679	0.02861087076678
Prtn3	26395.478633217	-0.428820210009139	0.161775667204618	3.54E-05	0.009164337051812
Ms4a6b	1981.21195584863	-0.414691809796721	0.228656198203367	0.00018027729572	0.023353331095389
C1galt1c1	970.975162802909	-0.3995282523613	0.180945180857841	8.68E-05	0.016522847802588
Ctsz	7533.78481637233	-0.39431977424727	0.130509224064461	1.42E-05	0.005073777622177
Tpm4	3090.42279952626	-0.385846008414914	0.19397302555672	0.000137482161806	0.020542271366623
Sqrdl	952.397089330471	-0.357338962592568	0.22742127146102	0.000337479480904	0.034417924077313
Ncf1	2707.00750971563	-0.349812529012188	0.174193530509899	0.000132100684155	0.020542271366623
Cxcr2	319.771887123715	-0.345363394820177	0.354754242437114	0.000463239227966	0.041261202015915
Ahnak	182.938091420837	-0.341999089476379	0.343248713086639	0.000523261724534	0.045071536786273
Pi16	261.327915079007	-0.33660245481552	0.327055022584113	0.00060703738779	0.049760203649125
Slc4a8	450.602195378246	-0.334942800854909	0.283565267191523	0.000660925570975	0.052713279998555
B4galt1	3350.05722796	-0.334361917227451	0.127846549064119	2.72E-05	0.008450192987463
Cd68	1121.18805566461	-0.321748757712006	0.216398168215093	0.000447153786668	0.04060156382946
Igtp	3205.78530026628	-0.319312898573484	0.155622168921345	0.000112625936731	0.018724458551778
Apoe	7657.20304125128	-0.309582354806219	0.239671936638916	0.000686546042737	0.053668804559422
F13a1	2945.18069853858	-0.301809650539016	0.376145721983581	0.000433962830462	0.04033462402188
Fkbp5	2455.79879376899	-0.300777106250267	0.259035911683512	0.000876273101451	0.064245513599547
Ifit3	210.72682494528	-0.283709891098557	0.392031227786398	0.000372092341143	0.036909058780313
Mtus1	405.894859296488	-0.280845069011489	0.322730447601149	0.000926617366971	0.065689063347231
Man1c1	275.875741413986	-0.276246614030248	0.276042477564089	0.001203739872214	0.077644510664565
Ifi47	6692.43972540913	-0.274601703890159	0.126527801300386	6.77E-05	0.014011742411909
Ifi27l2a	505.662599344331	-0.27252988503262	0.332532012062651	0.00086335982387	0.064094964534334
Cybb	262.343271585916	-0.27103465547397	0.379184561221515	0.000444910834306	0.04060156382946
Ly6a	1680.6974560336	-0.26970782733604	0.192357414685056	0.000625648842577	0.050573009882457
Themis2	1909.3450411683	-0.269534576759645	0.218097305471368	0.000927232834517	0.065689063347231
Tmem50b	1096.42113112985	-0.265873897561658	0.18756703985023	0.000606711274603	0.049760203649125
Tmem119	452.772913640919	-0.265825209224996	0.284893330576087	0.001320035883849	0.080727349792606
Ccr2	563.1186480696	-0.263056207858222	0.321016398514501	0.001036811849865	0.070057365666917
Gstm1	9069.126644166	-0.262266239854415	0.165771893065878	0.000387256962566	0.037468698246929
Klhl17	348.224547858568	-0.26146714043642	0.273746140884953	0.001404634613252	0.084163994796071
Parp8	3885.2651097	-0.257687971905831	0.148603619884978	0.000247066639009	0.02861087076678
Ctss	2060.57703440777	-0.255237593820482	0.196466527223289	0.000847877834518	0.063343987080055
Stom	1915.43537785186	-0.24903150586588	0.193382697411047	0.000891839329777	0.064983157090648
Tmed3	5825.07289183792	-0.247736910644404	0.170071735790246	0.000565054697067	0.047304295348754
Casp1	2785.76896491878	-0.24696541681288	0.166995747554827	0.000530747510445	0.045071536786273
Vit	150.206932522191	-0.24298288862459	0.323204065860952	0.001078831308937	0.071946467631062
Clec12a	4251.90066801111	-0.24287896485129	0.212310970909662	0.001288575052743	0.080365862001827
Glt8d1	793.967160123338	-0.238320975625261	0.191015720708448	0.001029012292443	0.070057365666917
Rapgef2	378.375678487748	-0.228305681504949	0.220204628786458	0.001744748439226	0.09692562578228
Lbp	2032.31347167009	-0.217214219861721	0.139215510546839	0.000437724740619	0.04036642842392
H2-Ab1	4345.79853801545	-0.217024592052044	0.205663255320097	0.001817597129521	0.09979030938078
Pglyrp1	1230.4121877681	-0.217010310906797	0.19076344725402	0.00150277809794	0.088252699841204
Atp1a3	1035.48564883957	-0.214021207377876	0.255926110761996	0.00237876462752	0.11847653022469
Idh1	2239.44524271863	-0.211143196208159	0.212880136001339	0.002147565078296	0.111252915702065
Aldh1b1	1131.50599330607	-0.206180563946225	0.178489478729093	0.001524117276556	0.089062773923118
Rgs10	787.01260426719	-0.205249281728292	0.158205206235413	0.001026607103247	0.070057365666917
Lmo4	3720.97312314381	-0.203151111088074	0.165423320754712	0.001267569805533	0.080012802056183
Serpinf1	6640.13189204505	-0.202805309314937	0.178800508429097	0.001641532826877	0.094520260919273
Gm14165	1697.79871326096	-0.20248387043508	0.123368642949403	0.000353381208559	0.035350099879917
Rab27a	4585.34782192048	-0.195479567854651	0.127647896920835	0.00052206246607	0.045071536786273
Scpep1	1789.52441910886	-0.190009792080083	0.166375323358264	0.001739473305386	0.09692562578228
Ssr1	19315.7547214635	-0.186573917811081	0.064330150604864	4.18E-06	0.002358396231351
Ssr4	5013.4103709642	-0.186272239002996	0.103286003456162	0.00022766313813	0.027144804873563
Cst7	2814.23595433881	-0.184638383504012	0.186388045538539	0.002646239867083	0.125952481415514
Bcl6	198.012105039916	-0.184138489526314	0.26598179594726	0.002885340181304	0.129994486641663
Abhd17a	503.455143436015	-0.182401971276755	0.262473347308463	0.003028886846152	0.133406643029782
Uso1	911.609670918829	-0.179280361806992	0.21951149720894	0.003685335332221	0.147463383937404
Psmb8	24984.1551387803	-0.178033146084264	0.101259112013498	0.000286316554664	0.031293338993039
Anxa2	5820.76227404458	-0.176237498450719	0.102592219045073	0.00033284268669	0.034417924077313
Mgst1	1066.11539332907	-0.174723759767509	0.187262255594082	0.003261470198988	0.138983372667338
Ifitm1	16978.5272616877	-0.168108745365885	0.174385451333808	0.003241599801968	0.138637116168236
Glg1	3915.39800225176	-0.166818955806702	0.160712674912527	0.00274212256387	0.12722390629513
Cyp27a1	255.289373030742	-0.166276013600479	0.252455687008411	0.003714781755286	0.147859124787471
Usp12	420.125855079242	-0.161718430492624	0.247386108394638	0.004041264959285	0.154880167465591
Gla	407.108048799867	-0.161655550075807	0.200051226004064	0.004598097870992	0.16201775304236
Npc2	11989.270673576	-0.161314416986363	0.103727631113286	0.000669327155041	0.05302508549063
Ints8	410.557084849469	-0.15922966949596	0.191613159491905	0.004593466384638	0.16201775304236
Ostc	5672.04824164614	-0.156831251360239	0.083390498409091	0.000273598488358	0.030467514684728
Mpo	168986.83465732	-0.152303572576028	0.22057632712699	0.005375815071877	0.176199577094637
Rpl10	26778.8311556581	-0.15036070382476	0.070006317192121	0.000145668266477	0.021228002685064
Fau	14715.2812482881	-0.150220165293859	0.085787315964896	0.000464905105737	0.041261202015915
Lpxn	317.32985489655	-0.146842403485798	0.190247119491431	0.005790106339159	0.181313095237007
Prss57	2738.7620358517	-0.145606935783069	0.167023910347211	0.005015845339607	0.168681021050475
H2-M3	1947.89387500203	-0.14516791313622	0.15000649441732	0.004091273439307	0.15628929345496
Sfxn1	9318.71214531836	-0.144637520074834	0.098756486958624	0.00115209249557	0.075551665653909
Gatm	5248.70031453846	-0.143538794625838	0.105868928700359	0.001566798354367	0.091105851108135
Lta4h	15478.1603003906	-0.143461976938133	0.105964102522099	0.001576957365206	0.091247082053377
Cd33	762.513007889691	-0.139659679930794	0.212621997010163	0.006517391917453	0.190262888535056
Cnn3	3636.19551160956	-0.13835754014713	0.177520260637656	0.006445676645491	0.189737573873765
Slco3a1	2662.1475007305	-0.136351997865487	0.118410677199959	0.002971193619901	0.131818510183771
Cd320	1730.90912485151	-0.131226866213085	0.115053943059401	0.003335045977353	0.140596009702393
Dhx40	580.445841630871	-0.129977177339855	0.180379697636951	0.007790738353063	0.20853032997633
Cyba	8195.38382224561	-0.12931483290021	0.108858943205889	0.003102242796995	0.135625459169387
Ube2w	1523.60089389924	-0.129258048001866	0.138196395212297	0.005466884234829	0.176314484994322
Tm7sf3	2998.75531502183	-0.128562990755965	0.135086135429314	0.005335518844365	0.175923085024804
Selm	346.062878541353	-0.127733612871692	0.195711811356141	0.008188230206469	0.213835994153019
BC035044	11146.174472073	-0.126103131249427	0.13882944089045	0.006074958103992	0.185294070954827
Calr3	140.665095538094	-0.12537553678217	0.231588065487393	0.005694864648678	0.179738455382333
Serp1	14613.0696025845	-0.124668289012085	0.10431567638166	0.003367307603123	0.141311259888434
Chsy1	1828.24244428335	-0.124575919309876	0.143506572378991	0.006743034649624	0.193661267650023
Rps21	3400.8269515715	-0.12439371738105	0.10712670122548	0.003645653877007	0.146371763143501
Cox4i2	148.12642017742	-0.124275082063726	0.22569395395158	0.006382187904761	0.188810391047107
Lrrc59	5845.86693529994	-0.123153776055645	0.156849181961383	0.007992682833614	0.211537282887856
Calr	34045.3487251719	-0.121885682211067	0.102314435633569	0.003616481767618	0.146371763143501
Ccdc86	2545.98232615752	-0.121164993031225	0.114475350221012	0.004847865347919	0.165867253816925
Atp4a	55.3355859515908	-0.120979217718234	0.306410694831095	0.001288854612749	0.080365862001827
Tmed2	9335.48668694031	-0.120840525681905	0.095656335829194	0.003195479571905	0.137662192944412
Rpl12	9598.23766999559	-0.120825622937978	0.079985139472107	0.001928147086413	0.104434017040022
Ptafr	805.239746672662	-0.120746993478714	0.171637399832389	0.009206122588603	0.225983939487099
Zfp850	329.395312458006	-0.117667727257465	0.17999238617078	0.009948600747668	0.236384651531507
Timm23	4960.65864564091	-0.117495950779979	0.055168563760716	0.00062016011047	0.050485309958501
B4gat1	1016.64427226906	-0.11748520922973	0.148619227414121	0.008692727924316	0.221617625094219
Nudt3	4030.00596194757	-0.117329277920743	0.123768408734313	0.006532012153891	0.190262888535056
Mapkapk2	1673.01370255823	-0.117006728923932	0.132071556630939	0.007402291061397	0.204151036655912
Wfdc17	3652.23733004991	-0.11620978861315	0.208539349247386	0.0085783362236	0.220607147676192
Tmed4	5596.35121340811	-0.116167199217068	0.087070979889041	0.003166019489376	0.137086413233419
Slc35g1	200.503344361854	-0.113749510932434	0.228413016042742	0.00575988021081	0.181305669355736
Rps27	19432.5472480794	-0.113482495318314	0.086826104224476	0.003616709179581	0.146371763143501
Spcs2	16073.3614387132	-0.112161512387282	0.069424283722675	0.002183073086037	0.111554089643203
Ubash3a	2494.48964794235	-0.11127297657447	0.09455983405921	0.004882064818737	0.166074619943432
Pydc4	137.718969674188	-0.109724101412706	0.268991971950036	0.00203161395956	0.108512086781198
Msrb1	1407.5902363503	-0.10930950309922	0.134364354016608	0.009702390343689	0.232355999649327
Smim13	470.361931194697	-0.108374055622407	0.184056673684814	0.011615594266261	0.254642766176092
Mx1	119.459320462669	-0.108293961307449	0.225984881374103	0.005817734211615	0.181313095237007
Gfi1	347.839192992192	-0.108256705990039	0.214590141907765	0.007849003282656	0.209401990091225
Cd53	12680.9399387557	-0.108221442991821	0.126256961157378	0.009224001482234	0.225983939487099
Pfkp	2578.30259619167	-0.107929507233742	0.099960446516964	0.006335814155723	0.188382746332871
Hsd11b1	108.641925429726	-0.107816253426438	0.232665354177358	0.004708089779659	0.162974462636647
I830127L07Rik	122.773605460498	-0.107447393472945	0.254451493032867	0.002609243813714	0.125201276329588
Gpr160	1738.49460182636	-0.106931259093196	0.10751321365862	0.007512554962612	0.205273608283956
Rps15a	12728.8932350385	-0.106061603362613	0.061614913036238	0.002404819629514	0.11848463489904
Rpl36al	6273.1897885374	-0.105554034095408	0.070242636277759	0.003478040291663	0.143548208401376
Rps9	51626.0605103563	-0.105362262748536	0.059926857127358	0.002345161381778	0.117297817586904
Phlda3	679.36262651479	-0.105271242070542	0.183470772015578	0.012228033565415	0.261012130571708
Slc30a5	3361.09669730141	-0.104389898001193	0.116514422189284	0.009397833543501	0.226854861242305
Canx	29374.7897655494	-0.104139899604145	0.060757148745792	0.002674855823796	0.126662803733847
Setd8	1299.41937080369	-0.103930510229947	0.114258002113774	0.009291003662238	0.225983939487099
Psme2	9846.12477430126	-0.102931467227828	0.06355983051712	0.003278414338076	0.139079436718344
Mrpl21	2794.99266365182	-0.102612680596242	0.070128194187686	0.004182449085416	0.157730444103038
Rpl37a	12756.6323620943	-0.102487748044998	0.072496935819966	0.004516293185393	0.161996765404205
Oscp1	271.954898963584	-0.102432024616318	0.167657042204706	0.013594896572996	0.274380426530787
Ahcyl2	192.197241298122	-0.102392932557688	0.19082414094553	0.011913470488536	0.256150465658798
Dpm3	1778.44350965562	-0.102136326482568	0.092209272092961	0.007151559864336	0.199962251646028
Alox5ap	8777.5342019349	-0.101842312837929	0.072428875450882	0.00468899885276	0.16283539884623
Gsta4	365.561417368749	-0.101502204505528	0.17131479373954	0.013756086283921	0.274646186849627
Pdia3	35200.2809846935	-0.101173990522326	0.064556064179043	0.003844974539537	0.150784317158456
Ssr3	10237.5165909061	-0.101120941402015	0.051580410461124	0.002120066779503	0.111252915702065
Sulf2	116.487146445549	-0.100622130466277	0.223159789178742	0.005677079365489	0.17965749284244
Clu	101.048913163633	-0.100470191610197	0.221586879216348	0.005959627260105	0.183674778533361
Spop	11109.4416854179	-0.100262131564089	0.04767576564781	0.001743984247033	0.09692562578228
Tomm5	3403.05358305105	-0.099741650494662	0.091965121961233	0.007967214283417	0.211337072812256
Ppp1r37	494.557460247846	-0.099435420955711	0.181751447220284	0.013471995938047	0.274159676126806
2210010C04Rik	191.725075367503	-0.099025119104143	0.194946246199506	0.01155173277143	0.254642766176092
Zmynd19	488.029036344745	-0.098915954196379	0.169447138646712	0.014541297469756	0.283243358635308
Sidt2	1471.41571426917	-0.098793944280865	0.117679165549059	0.011673364432623	0.254642766176092
Rsad2	687.82454900956	-0.098417019919402	0.180348789028487	0.013820724753362	0.274646186849627
Rpl17	10664.8114024459	-0.097516150862589	0.083272661633214	0.007626078324116	0.205781572913774
Rpl27a	7702.38000431278	-0.096444008902429	0.04945306519288	0.002830480886499	0.128821963613428
Napsa	8917.21238817524	-0.096430311294804	0.061302832308377	0.004808774317401	0.165489131319532
Cask	224.652071584291	-0.096399650242934	0.183769659165759	0.01372484553398	0.27458996047983
Ssr2	8873.69184251195	-0.095649518040225	0.060001194891062	0.004871693151173	0.166074619943432
Pdia6	21289.9360558068	-0.094875539022943	0.097564845282549	0.010779302191614	0.245634909401171
Rexo2	4166.97205531012	-0.094490768606055	0.078364345498954	0.008177201362899	0.213835994153019
Sema4a	363.879119076921	-0.094145781165328	0.185100001464926	0.013808492099553	0.274646186849627
Ltb4r1	698.779634782291	-0.093704194021895	0.156045878459786	0.016642363682624	0.303158118687807
Ak1	344.119353951512	-0.093400924031683	0.172850166304972	0.015774671057527	0.294868009926369
Tpp1	4969.79872791446	-0.093354525946882	0.071062699886343	0.007570326508597	0.205781572913774
Timm50	6594.12179891808	-0.093194509792896	0.075411666115116	0.008318960785571	0.216292980424857
P4hb	23415.6447034051	-0.09284610101394	0.082624584737505	0.009580128322758	0.230313309005778
Cebpg	1628.88592951646	-0.092711181744636	0.108714136225367	0.013379456912767	0.2734114004291
Ifitm3	14400.5381178498	-0.092601658597016	0.092347574300288	0.011141020313813	0.249733753411929
Rpl6	43858.6181967787	-0.092413778852973	0.064754352058889	0.006972690744715	0.197216283608894
Nucb2	507.112664701096	-0.091689962949268	0.178556332299261	0.015342278505878	0.293993921239265
Rufy3	306.979980900763	-0.09160181399997	0.160078664418162	0.017344596378341	0.309736181013513
Ercc1	1575.10806318877	-0.09130997139019	0.084757571609244	0.010681444062084	0.244822846036588
Alas1	6591.95562765683	-0.090981895024429	0.165002282385787	0.017247012895696	0.308460212455747
Rpl11	16049.5839184946	-0.09072947027894	0.052711322007335	0.005444259080858	0.176199577094637
Rps26	19175.1165433636	-0.090713999434637	0.063887170227714	0.007635744572707	0.205781572913774
Sh3d19	342.810675032217	-0.090560078183961	0.152574942640743	0.017970656901848	0.314103230944803
Bid	5034.04705929206	-0.090451892672472	0.075934991246069	0.009772719557429	0.233516562056471
Rpl3	73295.353334716	-0.090431592878481	0.060615661659098	0.007182904631408	0.199969354408344
Zbp1	343.329181945234	-0.090383860636477	0.195037458005739	0.011585770013513	0.254642766176092
Commd3	4924.76079806076	-0.089808230963577	0.059677359019397	0.007319774568204	0.202348053871376
Itgb2	1688.93404314996	-0.089593928403116	0.131496579611362	0.017617211579049	0.312948866383569
Creg1	12590.119851448	-0.089584323789663	0.058084011341817	0.007121210944223	0.199664546284105
Snx9	1288.5699323831	-0.089549517462329	0.172180605236112	0.016826231639898	0.304160548663639
Cebpe	360.215135369904	-0.089472461581413	0.192059571005238	0.012396315746517	0.262703969608407
D15Ertd621e	1274.22693672004	-0.089383798264866	0.164583056322654	0.017816104521698	0.313456046999605
Cfap126	139.352661293367	-0.089299643625232	0.173941177812489	0.016603728387268	0.303158118687807
Las1l	5163.64500847312	-0.089235918382702	0.068678864411936	0.009249455743317	0.225983939487099
Eif2b3	1850.45894751803	-0.089181694044058	0.084748758552908	0.011858233871598	0.255667407800541
Mydgf	4558.12577691896	-0.089052656712121	0.091134321868136	0.012903324882615	0.268625832300498
Cnpy4	2040.53819434825	-0.088643783047652	0.097269219387567	0.014053756903982	0.277408940626422
Tnni2	181.456630326805	-0.088530035864249	0.174665664229815	0.016641195591425	0.303158118687807
Plin2	2936.0250586124	-0.088222821844455	0.088892312867317	0.013061980014576	0.270023839040382
Clns1a	6158.03797368858	-0.08790219520476	0.063654261350731	0.009125532225212	0.225983939487099
Tnfaip8l2	2883.07354695828	-0.087681609828255	0.097052216698238	0.014612610961803	0.283733359092178
Ncf4	3672.80955987826	-0.087668300724311	0.088638879775774	0.013365127300082	0.2734114004291
Cfp	2130.21710689217	-0.087429862223757	0.098526498899162	0.014985136710107	0.289027048572058
Zfp930	476.755807825683	-0.08705160589438	0.132683947750806	0.019148910384454	0.323085750177396
Sfxn2	942.064987455962	-0.086797587966488	0.118376403350529	0.017988290758954	0.314103230944803
Ethe1	2611.31583096265	-0.086763601064046	0.10663342274854	0.016546997246534	0.303158118687807
U2af1	9098.8700339129	-0.086734410554101	0.065351056387939	0.01015315999509	0.237586231141053
Rps14	52954.0458170431	-0.086685453161097	0.069519382096305	0.010921855025066	0.247450243216663
Ero1l	1361.90253118575	-0.086162163629348	0.104071834224189	0.01659083294029	0.303158118687807
Rpl27	11160.8643417373	-0.085978030741852	0.058894760505217	0.009379480656064	0.226854861242305
Edem1	1468.79163362711	-0.085885388626968	0.16357586545211	0.019117844839306	0.323085750177396
Hccs	2038.4405261279	-0.08583017313377	0.106693625938922	0.017168528888963	0.307522481039937
Med20	1578.45984596392	-0.085792163223894	0.085086663986612	0.014036902264214	0.277408940626422
Tiparp	1191.94800571787	-0.08549195011232	0.110122745142777	0.017845007080967	0.313456046999605
Gm10177	920.036451797963	-0.085417219927356	0.136465137739495	0.020326903221051	0.330039567567104
Rp9	2773.99260130207	-0.085396865191861	0.099630779004734	0.016481818793057	0.303158118687807
Ralb	1362.61283296237	-0.085369956024884	0.109293203259091	0.017820683892167	0.313456046999605
Pdcd4	3104.13736448567	-0.085076840761827	0.142391264764363	0.02068631929183	0.333917724929826
Rpl36a	10128.5931726047	-0.084975539017711	0.058806290368292	0.010032782362018	0.236853926002528
Selplg	17165.2092683219	-0.084810865107029	0.072546178646501	0.012701961436597	0.266786392878274
Nop16	5418.03995937544	-0.084777723662025	0.061957007263725	0.010819593197927	0.245637601462469
Scfd1	4128.53515337414	-0.084662224340646	0.071587779306719	0.012646275401116	0.266786392878274
Dtnbp1	3602.82147266424	-0.084514886644562	0.102550771324002	0.017506819492276	0.312160872034484
Zrsr1	259.889599122431	-0.083994086843745	0.14399547634039	0.021296817134703	0.340172705626563
Tspo	10651.7466027053	-0.083780666147559	0.086237715071772	0.015637029111481	0.294868009926369
Thap2	686.273596706961	-0.083776513747317	0.087622565571846	0.015852422049865	0.294868009926369
2210404O09Rik	226.290513565265	-0.083584745490347	0.174277152180264	0.017640714487607	0.312948866383569
Gpc3	231.121450038537	-0.083459768829853	0.178255650227578	0.016554287441459	0.303158118687807
Pmm1	652.482252818605	-0.082987280552855	0.11389952998675	0.020061951959907	0.32890455685381
Hax1	2624.52611423409	-0.08294761207509	0.057662294102446	0.011271122775143	0.2515015751187
Sec61g	2633.93176840849	-0.082699441366907	0.101220923452231	0.018651197989466	0.320213837307135
Rplp0	110457.047280108	-0.082540640790023	0.058122187678488	0.011697320864022	0.254642766176092
Rps18-ps1	286.512457942289	-0.08253148579907	0.118980119240113	0.020942854153851	0.337257094723127
Id2	563.148070790049	-0.082358511435265	0.128520968105649	0.021858934525896	0.344311535987517
Kcng1	873.963338527213	-0.082353405839475	0.171137769543963	0.018663768219867	0.320213837307135
Cebpa	840.463868801972	-0.082332115878889	0.172645906143435	0.018275347687474	0.317762553263147
Nt5dc2	923.345970226642	-0.082313987490342	0.155399006898102	0.021518092658731	0.341856750664412
Tmsb4x	36293.4574743932	-0.082126281651866	0.070486621105994	0.014393715134101	0.281297042124055
Xxylt1	395.536539396786	-0.081977351315596	0.137555617871908	0.022482418788505	0.348270959815631
Rpl37	10996.7414126337	-0.081904631823401	0.061274041589445	0.012889687906472	0.268625832300498
Arhgap26	1345.08355094302	-0.081893853205588	0.094476949456473	0.018316593038689	0.317762553263147
Capza2	21877.01584338	-0.081866661123429	0.055776208424051	0.011695563809357	0.254642766176092
Noc2l	1316.38342468403	-0.081742856124344	0.124970209834525	0.022044272332873	0.345106884107729
Mllt11	606.268600381205	-0.081524975676204	0.113400104324425	0.021098291049735	0.33798745666364
B4galt4	1452.25930380179	-0.081368878416758	0.091908585048133	0.018362069634049	0.31780919349019
Ercc5	539.473693626488	-0.081347322396456	0.142687967283726	0.022858476874825	0.348606538799009
Khk	2661.14613555921	-0.081347215113226	0.092240587437716	0.018428439990586	0.318038832287864
Gm23935	2434.67798856751	-0.080963515879599	0.12181105155657	0.022364044151139	0.346892479842372
Unc93b1	7375.09151162422	-0.080843311849988	0.097019132086486	0.019528767691854	0.324672639203728
Slc17a5	972.62786136591	-0.080751413765368	0.095269067489336	0.019356023211807	0.323788272649769
Rpl26	15275.7387572686	-0.080724290401889	0.058740136141735	0.013375921987908	0.2734114004291
Abhd11	2674.63677126424	-0.080405643791183	0.058863149350321	0.013691127687787	0.274380426530787
Topbp1	2956.60350532226	-0.080304773332123	0.114623508882123	0.022186449639599	0.345956210760667
H2afy2	747.513675525051	-0.079887418276702	0.157815530349903	0.022236994799372	0.346286921651438
Itgb7	2453.6446756262	-0.079752071527832	0.107112106574181	0.021775138698308	0.3439120739231
Sell	25172.4349260535	-0.079562381266646	0.065998922620593	0.015862520018913	0.294868009926369
Ramp1	21321.8584936241	-0.079305391540133	0.068806097504853	0.016585105717484	0.303158118687807
Slc2a6	178.88465233691	-0.07916307479215	0.187904601275446	0.012850028344727	0.268625832300498
Edem3	791.200231266981	-0.07912381887922	0.113157903445099	0.022994229323057	0.348929778375081
Psma5	9042.00592802751	-0.079079612910453	0.048281554507504	0.011869344245569	0.255667407800541
Irf9	4158.66068544009	-0.078570514264207	0.103662180709128	0.022359252446747	0.346892479842372
Eif3f	17171.1291324535	-0.078467359184198	0.07059680996797	0.01768357284631	0.312948866383569
Mcmbp	4057.26823358706	-0.07834276343926	0.128263293837096	0.024784873072303	0.360691658931985
Mettl6	2735.68953029507	-0.078235521327115	0.083746068127565	0.019904706366651	0.327235590462325
Rpl13	73468.1183114165	-0.077845590904576	0.055509568296394	0.015439247905027	0.294365535135065
Vsir	1153.1533397187	-0.077641740395726	0.100138687069259	0.022746654986723	0.348606538799009
Itm2b	52392.3930138989	-0.077525161630936	0.054983880518907	0.015651420151218	0.294868009926369
Ifi35	2916.34934305869	-0.077506487163402	0.084449474810415	0.020707198801138	0.333917724929826
Igsf6	1019.68854501891	-0.077317692919631	0.1841324368332	0.0141426982967	0.278234017823738
Zfp706	27951.8349360196	-0.077236936310583	0.053877980037327	0.015671925115328	0.294868009926369
Csf2rb	2461.11192470755	-0.077065135380141	0.083488213914488	0.021004246641332	0.337325343339161
Ly6c2	2204.9107697617	-0.077060040886669	0.192782770237867	0.010406979292472	0.240870556016345
H2-T22	3198.16545223445	-0.077046527099715	0.083148240667461	0.020974133875064	0.337300648857293
Atp6ap1	8487.354606734	-0.076869693215788	0.076130955490371	0.020137878639148	0.328985749580555
