motif_DB	motif_ID	seq_ID	FASTA_score	PWM_score	class
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3003316_3003586_shuf_3	162	7.45497	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	2_122681616_122682341_shuf_9	467	7.07851	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	4_94740215_94740530_shuf_3	151	6.9547	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3009894_3010047_shuf_10	523	6.77927	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	17_13206510_13206879_shuf_19	979	6.77492	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	16_35981592_35981894_shuf_13	668	6.72283	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	1_102628115_102628397_shuf_6	319	6.69024	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3020126_3020630_shuf_10	502	6.54802	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	6_49236375_49236685_shuf_9	480	6.15665	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3009894_3010047_shuf_13	670	6.03029	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	4_94740215_94740530_shuf_19	935	5.84444	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3029719_3029872_shuf_6	334	5.81846	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3013175_3013610_shuf_11	558	5.48317	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	2_122681616_122682341_shuf_12	614	5.31955	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3031172_3031396_shuf_2	125	5.27981	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3024919_3025198_shuf_21	1043	5.07551	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	2_122681616_122682341_shuf_10	516	5.02688	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3024919_3025198_shuf_11	553	5.02066	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	4_94740215_94740530_shuf_14	690	4.99515	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3009894_3010047_shuf_6	327	4.95262	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3029719_3029872_shuf_14	726	4.89099	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3023867_3024269_shuf_3	157	4.68154	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3003316_3003586_shuf_8	407	4.59516	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	12_78350794_78351148_shuf_13	653	4.22098	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3029484_3029634_shuf_6	335	4.19565	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	4_94739093_94739567_shuf_14	688	4.07003	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	4_94744936_94745184_shuf_14	691	4.03005	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3029719_3029872_shuf_5	285	3.78512	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	2_122681616_122682341_shuf_19	957	3.73766	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3031172_3031396	27	3.6409	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3003316_3003586_shuf_12	603	3.48541	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3022399_3022627_shuf_5	258	3.41435	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3029719_3029872	40	3.3542	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3020126_3020630_shuf_9	453	3.35079	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3014033_3014426_shuf_5	252	3.30835	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3020126_3020630_shuf_12	600	3.18004	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	14_124801334_124802318	24	3.14892	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	17_13206510_13206879_shuf_14	734	3.14118	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	17_70963590_70963928_shuf_21	1058	3.12499	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3014033_3014426_shuf_20	987	3.04909	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3009894_3010047	33	2.94892	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3022399_3022627_shuf_16	797	2.93208	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3020126_3020630	12	2.80786	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	16_17222190_17222514_shuf_1	69	2.70409	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3020126_3020630_shuf_18	894	2.68684	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3003316_3003586_shuf_5	260	2.65826	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3013175_3013610_shuf_18	901	2.63301	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	4_94744936_94745184_shuf_20	985	2.59343	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	6_49236375_49236685_shuf_12	627	2.50443	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3023509_3023670	9	2.50026	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3006641_3006949_shuf_16	801	2.46087	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	8_3754325_3754587_shuf_13	681	2.41321	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3023509_3023670_shuf_12	597	2.41085	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	2_122681616_122682341_shuf_16	810	2.40997	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3013175_3013610_shuf_16	803	2.39548	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3029719_3029872_shuf_15	775	2.38656	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3014033_3014426	7	2.37269	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3023867_3024269_shuf_12	598	2.3694	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3003316_3003586_shuf_4	211	2.3562	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3020826_3021097_shuf_16	792	2.35593	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_123461812_123462257_shuf_4	218	2.33056	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3013175_3013610	19	2.32796	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	17_13206510_13206879_shuf_17	881	2.32763	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3020826_3021097_shuf_10	498	2.31558	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3022399_3022627	13	2.30824	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3020126_3020630_shuf_21	1041	2.30355	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3009894_3010047_shuf_5	278	2.30034	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3024919_3025198_shuf_15	749	2.28529	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3024919_3025198_shuf_17	847	2.27668	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3023867_3024269	10	2.25729	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3023867_3024269_shuf_14	696	2.24391	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3029484_3029634	41	2.22577	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3006641_3006949_shuf_8	409	2.17656	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3024919_3025198	14	2.16584	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3020126_3020630_shuf_6	306	2.14385	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3020826_3021097_shuf_5	253	2.1429	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3003316_3003586	15	2.10919	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3031172_3031396_shuf_5	272	2.08338	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	17_13206510_13206879_shuf_3	195	2.06482	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	12_78350794_78351148_shuf_3	163	2.04473	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	12_78350794_78351148_shuf_12	604	2.03563	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3006641_3006949_shuf_19	948	2.03228	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3006641_3006949_shuf_2	115	2.02125	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	6_49236375_49236685_shuf_15	774	2.00407	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	12_78350794_78351148_shuf_21	1045	1.99948	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3022399_3022627_shuf_18	895	1.97839	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3020826_3021097	8	1.97412	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3020126_3020630_shuf_4	208	1.9634	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	2_122681616_122682341_shuf_8	418	1.95212	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3022399_3022627_shuf_2	111	1.95022	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3014033_3014426_shuf_9	448	1.94126	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3014033_3014426_shuf_4	203	1.93426	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3009894_3010047_shuf_7	376	1.92716	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3031172_3031396_shuf_20	1007	1.91861	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3009894_3010047_shuf_9	474	1.9091	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3009894_3010047_shuf_1	82	1.89393	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	6_49236375_49236685_shuf_20	1019	1.8878	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	12_78350794_78351148_shuf_9	457	1.87648	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3023867_3024269_shuf_5	255	1.87082	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	12_78350794_78351148_shuf_18	898	1.85307	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3006641_3006949	17	1.84825	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	2_122681616_122682341_shuf_14	712	1.83023	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3001975_3002311_shuf_6	305	1.79379	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3029719_3029872_shuf_2	138	1.76679	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	MA0602.1	9_3001975_3002311	11	1.75149	tp
#
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	9_3023509_3023670_shuf_9	450	26.8314	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	1_102628115_102628397_shuf_3	172	15.0392	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	16_35981592_35981894_shuf_4	227	10.8104	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	8_94179717_94180394	1	8.16828	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	19_61225885_61226604_shuf_4	217	7.14498	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	13_112578103_112578398_shuf_17	851	6.92898	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	2_73867821_73868110_shuf_6	322	6.57292	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	4_94740215_94740530_shuf_15	739	6.48128	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	9_118478868_118479629_shuf_4	243	6.22499	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	8_94179717_94180394_shuf_3	148	6.18005	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	19_61225885_61226604_shuf_2	119	5.72018	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	18_24671490_24671787_shuf_17	868	5.51691	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	7_130834361_130834712_shuf_14	724	5.3375	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	10_81168811_81169681_shuf_18	927	5.13195	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	18_24671490_24671787_shuf_3	182	4.99918	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	18_7608824_7609468_shuf_2	121	4.98982	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	9_3022399_3022627	13	4.94089	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	10_81168811_81169681_shuf_2	143	4.86636	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	18_7608824_7609468_shuf_7	366	4.72221	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	4_94746449_94746809_shuf_7	346	4.45293	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	18_24671490_24671787_shuf_9	476	4.3989	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	17_70963590_70963928_shuf_5	274	4.36557	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	9_3029719_3029872	40	4.26224	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	4_94746449_94746809_shuf_20	983	4.0967	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	18_7608824_7609468_shuf_13	660	3.92022	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	9_124422667_124424398_shuf_3	196	3.76249	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	9_3029719_3029872_shuf_6	334	3.69393	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	9_3023867_3024269_shuf_7	353	3.68781	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	9_3009894_3010047	33	3.62081	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	19_61225885_61226604_shuf_11	560	3.58114	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	13_112578103_112578398_shuf_11	557	3.52084	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	8_94179717_94180394_shuf_15	736	3.45417	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	9_3023509_3023670	9	3.43281	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	9_118478868_118479629_shuf_18	929	3.40525	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	19_61225885_61226604_shuf_8	413	3.3719	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	10_81168811_81169681_shuf_20	1025	3.31021	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	10_81168811_81169681_shuf_10	535	3.19433	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	9_123461812_123462257_shuf_1	71	3.16232	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	9_3023867_3024269	10	3.15528	tp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	9_3020826_3021097_shuf_17	841	3.14365	fp
../../data/ATAC/motifCluster/MPP3_KO_clus/MPP3_KO_clus_consensus_motifs.meme	Cluster_21	13_9834232_9834509_shuf_7	375	3.03873	fp
