motif_DB	motif_ID	seq_ID	FASTA_score	PWM_score	class
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	16_21625902_21626200_shuf_3	1542	16.5827	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	15_59048251_59048581_shuf_2	992	16.3313	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	17_79982641_79983007	144	16.0704	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	7_89835538_89836041	300	16.0005	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	6_145020511_145020984	111	15.8857	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	11_95026035_95026466_shuf_1	652	15.8682	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	16_30962443_30963002_shuf_3	1562	15.8465	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	8_57579878_57580102	247	15.6847	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	19_6506854_6507057_shuf_3	1486	15.6832	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	15_84212899_84213105	268	15.3034	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	1_132102086_132102572	195	15.1357	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	12_80004728_80004915	298	15.1293	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	12_56402900_56403296_shuf_2	825	15.0822	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	11_98000454_98000725	350	15.0739	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	10_84111415_84111867	122	14.8757	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	11_116359201_116359639	303	14.869	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	2_168438822_168439231_shuf_2	848	14.8035	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	15_59811577_59811983	272	14.6083	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	12_58920771_58921163	175	14.5974	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	2_160742176_160742498	241	14.5647	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	2_93132215_93132656	166	14.5611	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	7_132699329_132699590_shuf_2	852	14.4724	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	8_120081251_120081751	206	14.4496	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	7_25636371_25636793	169	14.4414	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	15_86110811_86111169	113	14.3474	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	7_123330453_123330903_shuf_1	584	14.1086	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	17_31259242_31259595	261	14.0789	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	3_69565566_69565969_shuf_3	1391	14.0177	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	2_126643757_126644181_shuf_3	1406	14.0052	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	14_70847426_70847658	328	13.8667	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	10_86828792_86829109	142	13.8612	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	10_116931079_116931434_shuf_3	1295	13.73	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	15_76446621_76447316	110	13.7182	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	16_11091162_11091496_shuf_3	1624	13.6116	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	16_95428312_95428547	23	13.2161	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	17_56309504_56309943_shuf_1	494	13.1255	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	11_106308211_106308474	269	13.0414	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	19_33088061_33088411_shuf_2	1219	13.0151	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	1_72233673_72234356_shuf_1	575	12.9145	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	9_121298622_121299122	304	12.8754	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	17_4735240_4735606_shuf_3	1430	12.8361	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	11_82359529_82359972	278	12.8074	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	11_82421832_82422281	167	12.7962	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	13_54322417_54322904	21	12.7416	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	17_12161448_12161666	254	12.7396	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	16_30145492_30145918_shuf_2	1112	12.6515	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	11_61309855_61310247	73	12.6489	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	8_117348484_117348700	186	12.6029	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	7_25636371_25636793_shuf_3	1399	12.5916	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	4_40875802_40876241_shuf_1	647	12.4461	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	2_153924683_153925043	153	12.4339	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	7_132700089_132700395_shuf_3	1283	12.2755	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	14_62425232_62425719	263	12.2699	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	3_52638851_52639197	260	12.2548	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	5_123315225_123315674	102	12.243	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	9_70987235_70987784_shuf_3	1411	12.1223	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	11_76510360_76510740	250	12.0705	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	18_80522855_80523331	18	11.9252	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	17_45173411_45173772	243	11.8878	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	12_80004728_80004915_shuf_3	1528	11.8857	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	8_114882006_114882454	371	11.8808	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	6_39332238_39332624_shuf_2	1012	11.8521	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	8_120571686_120571975	103	11.8348	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	13_54425241_54425719	52	11.6872	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	3_131054279_131054605	130	11.6162	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	2_118544226_118544680_shuf_2	1180	11.5984	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	10_21235264_21235573_shuf_2	1025	11.5982	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	12_16997092_16997420	143	11.5265	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	17_88042436_88042815	356	11.5247	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	3_52400433_52400705_shuf_2	1060	11.4718	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	10_116931079_116931434	65	11.3087	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	15_67144663_67144972	209	11.2058	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	4_119987356_119987621	187	11.1889	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	16_29667590_29667976	341	11.1841	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	9_32747546_32748017	173	11.1547	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	1_36796782_36797036_shuf_1	547	11.1488	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	16_11091162_11091496	394	11.1058	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	9_90198638_90199023	258	11.0711	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	8_25118981_25119276_shuf_1	776	11.0617	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	7_25636371_25636793_shuf_2	989	11.017	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	15_59048251_59048581_shuf_1	582	10.9893	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	6_114778671_114779013_shuf_2	907	10.9366	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	14_74921968_74922331	317	10.8975	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	2_130716604_130717164	155	10.8708	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	16_30962443_30963002_shuf_2	1152	10.7446	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	9_45789752_45790072_shuf_3	1440	10.713	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	5_146688022_146688346	185	10.7004	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	11_45323685_45323997_shuf_3	1466	10.6555	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	8_94377913_94378194	368	10.6153	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	8_57579878_57580102_shuf_2	1067	10.6115	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	14_32950997_32951383	35	10.6071	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	2_37767265_37767493	218	10.5915	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	11_45849999_45850266	203	10.5386	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	5_35313992_35314463	305	10.5342	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	9_61478895_61479248	387	10.4639	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	2_158723014_158723656	357	10.4507	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	9_102632130_102632463_shuf_2	1043	10.4237	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	5_148940025_148940436	132	10.4168	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	5_136641294_136641602_shuf_1	543	10.3751	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	13_54322417_54322904_shuf_2	841	10.3735	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	15_57809742_57810118	54	10.3479	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	5_113814383_113814907	25	10.2721	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	17_73246879_73247262	16	10.2407	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	5_36378017_36378359_shuf_2	980	10.2143	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	9_22107871_22108494_shuf_1	507	10.1642	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	6_145106214_145106682_shuf_3	1243	10.1342	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	8_120215437_120215735_shuf_1	635	10.1158	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	2_152794275_152794862	69	10.0948	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	1_180875143_180875446	297	10.0766	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	17_4498087_4498677	171	10.0299	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	16_32523980_32524269_shuf_1	469	9.99636	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	9_115489009_115489747	4	9.97915	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	11_98493079_98493350	326	9.96865	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	6_120567359_120567922_shuf_3	1270	9.93315	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	1_159991920_159992207	331	9.93253	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	2_168341425_168341853	60	9.87756	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	1_180875143_180875446_shuf_2	1117	9.8458	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	8_72260956_72261387_shuf_3	1621	9.84055	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	3_52400433_52400705	240	9.77784	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	12_16997092_16997420_shuf_3	1373	9.77719	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	11_114185494_114185878	214	9.74116	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	11_57633987_57634473	244	9.73406	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	11_98493079_98493350_shuf_2	1146	9.71459	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	19_4144701_4145172	106	9.61152	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	9_83385165_83385656	79	9.51674	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	19_41615803_41616312	15	9.50939	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	1_171919329_171919583	224	9.18844	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	6_114778671_114779013_shuf_3	1317	9.1721	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	14_31313304_31313692	121	9.1632	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	2_35737632_35737972	222	9.15487	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	6_120567359_120567922	40	9.15329	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	3_69565566_69565969_shuf_2	981	9.14074	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	14_59396952_59397324	107	9.12553	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	10_59885284_59885602_shuf_2	1230	9.06998	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	9_7742803_7743124	215	9.0687	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	9_22107871_22108494_shuf_3	1327	9.03247	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	7_82029636_82030108_shuf_2	915	9.0295	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	15_67144663_67144972_shuf_1	619	9.01969	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	15_67144663_67144972_shuf_2	1029	8.9752	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	15_74906222_74906564	109	8.93561	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	3_108166489_108166787_shuf_1	665	8.93172	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	7_132720414_132720937	10	8.92766	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	5_120620803_120621609_shuf_1	578	8.90192	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	8_126529304_126529736_shuf_3	1483	8.88338	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	7_114171337_114171758_shuf_1	649	8.87347	fp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	5_103726522_103726995	157	8.83433	tp
../../data/ATAC/motifCluster/MPP3_WT_clus/MPP3_WT_clus_consensus_motifs.meme	Cluster_14	11_43653143_43653521	296	8.8211	tp
