baseMean	log2FoldChange	lfcSE	pvalue	padj
Trerf1	716.219030428637	-0.234906464534756	0.199690641697562	0.00125943122571936	0.0678534802640143
Cdc14a	966.600497276238	-0.233598838078052	0.160973131406381	0.000905253759567697	0.0580473146932612
Fam160a2	485.996115964619	-0.232239024736903	0.200736392299544	0.00132321206271033	0.0694985551731076
Xlr3b	405.458043460473	-0.230430873565686	0.252009324649508	0.000950473038424606	0.0594870910036765
Etv5	774.214457673912	-0.229144458566824	0.207168352046514	0.00139327612073442	0.0717365616449069
Acap2	2000.07601909661	-0.227819207047045	0.141956237888209	0.000715039817009422	0.0511890148450855
Wbp1l	2334.10375863576	-0.227162767209194	0.169798930692709	0.00120832416697697	0.0668222444086945
Pxn	3577.85272683941	-0.225446523919699	0.176757721169093	0.00134913869968933	0.0701552123838452
Eml3	1523.39980844421	-0.223687111952811	0.152847591933989	0.00102680033512302	0.0620353589751783
Sbf1	2766.73422554078	-0.223671871879392	0.185881449644296	0.00148875982568653	0.0748101812407484
Slc2a3	2754.96579756552	-0.222643230904659	0.104801575392935	0.000203920327244756	0.026174083301054
Nedd4	13821.048918022	-0.22256603583606	0.0730993932643446	1.07545791585347e-05	0.00449627445460018
Pex26	443.975580065017	-0.221810330203421	0.205142002017333	0.00157471436972639	0.0762058652560837
Ccar2	3403.91744260181	-0.220737330461578	0.147170788906179	0.00100212697702549	0.061683781269464
Gcnt2	12090.2332781792	-0.218244245161792	0.150570412439874	0.00115078001869259	0.0649625594715415
Gng11	898.353536812846	-0.215789380449476	0.146278935523641	0.0011418083249717	0.0649298673097518
Bivm	647.55499370363	-0.214916476461259	0.149767774827686	0.00124900827274617	0.0678534802640143
Pear1	2470.6333404208	-0.213871073298404	0.163156197482318	0.00155355614844657	0.0759751891202541
Pnpla8	1767.32427853063	-0.213431670571541	0.106465993795721	0.000348080783126151	0.0353217509246071
Plekho2	1853.01917151503	-0.213358112704115	0.175197308784711	0.0017469683714354	0.0800422258622849
Zc3h3	425.969933841645	-0.212807512929973	0.223980168102491	0.00157486288703732	0.0762058652560837
Atg9a	352.316213324169	-0.212341846437987	0.240020543464234	0.00128928190404425	0.0687529309238291
Dyrk1b	288.342166424007	-0.212074848772887	0.225885745303975	0.00155467334977368	0.0759751891202541
Nfic	4637.26080996633	-0.211199491268929	0.136909767896469	0.00108277482413636	0.063602113876078
Parg	1429.07379668482	-0.210938719119661	0.189216600900686	0.00192900761030234	0.0843597805141425
Trappc9	2028.10063317768	-0.210655874402557	0.154480579078002	0.00151611852645184	0.0754593849451171
Usp38	1251.02900151473	-0.208050323901014	0.12626273915887	0.000921277623373416	0.0583587498151451
Armcx1	1301.87930250408	-0.207878233463977	0.154559105161097	0.00163755258897509	0.0785123837613193
Lgals8	2446.9533168617	-0.207422342254658	0.138105802308112	0.00125747578295521	0.0678534802640143
Acss2	1250.66584211582	-0.204008818675146	0.171679239554289	0.00211032248645027	0.088939881566041
Slc16a11	1272.58043294484	-0.203279720092897	0.226347357615182	0.00168484242165398	0.079334374966101
Mfng	6171.50193992542	-0.203037743294247	0.0725570617318199	5.04349084500277e-05	0.0125510872171355
Akr1c13	3041.71123002269	-0.20188509857191	0.127401703928026	0.001189669246723	0.0664857188519014
P2rx1	1177.2159236832	-0.201286319753847	0.167593386888753	0.00219409922933368	0.0902863194684869
Thada	844.958757424591	-0.200854234982672	0.145213471314355	0.00175191553269089	0.0800422258622849
Mtmr6	2902.66578448135	-0.199452462665565	0.0813173786505908	0.000156226842200619	0.0214853020352746
Pcyt1b	166.826396290889	-0.197508976178104	0.251209590661445	0.00116151180453539	NA
Fam160b2	343.865695450921	-0.19654139690625	0.20210967426079	0.00235224021139635	0.0938752202644704
Sept8	348.78915155982	-0.196214141538312	0.198445039250823	0.00242256912332615	0.0938752202644704
Mecom	1092.77038168895	-0.196031918656258	0.185827100462312	0.00255240499165999	0.0966892176847049
Brd2	9638.95773044359	-0.195878718953794	0.07211721912091	8.53615494836007e-05	0.0168339417962754
Lrch3	1080.96241863062	-0.19583764681615	0.174750823496764	0.00255451534716425	0.0966892176847049
Ric8	4602.975066491	-0.195782256431157	0.0832039257760704	0.000231105666490895	0.028417840307798
Ttc7	3487.51076676071	-0.195385351896111	0.156641928196574	0.00233812782645963	0.0938752202644704
Sft2d2	3703.40449224666	-0.194662628888269	0.103680563741073	0.00075318654888627	0.0524973611624577
Lrrn4	428.872178278357	-0.194591898340645	0.183540002083761	0.00263076136787949	0.0971615470568074
Hcfc2	844.986839425744	-0.194523477139512	0.163423189991085	0.00251215885914662	0.0961797963216136
Ppp2r3a	679.701846946034	-0.192835771834598	0.14423428429848	0.00219142560621691	0.0902863194684869
Emid1	1787.30052354279	-0.192213163247303	0.163400816675583	0.00265534082991345	0.0977240223741386
Anxa11	1257.79142318972	-0.190673935000451	0.134513892996957	0.00202745513944038	0.0868652192889831
Cpxm1	634.474601275396	-0.189499396453853	0.209253817601269	0.00240622807142004	0.0938752202644704
Rela	4843.51621774126	-0.188772534625554	0.0998783458084061	0.00086044940395501	0.0558597339760109
Zfp335	541.563303452827	-0.187220785249514	0.180595386285105	0.00303999566378117	0.10316245025273
Plekhb2	3521.33051150109	-0.186475346044684	0.0736717274269274	0.000205345850620592	0.026174083301054
Arhgap30	4528.94496739988	-0.185569881623423	0.112418427159215	0.00151400233974151	0.0754593849451171
Kcnab2	4507.0913676393	-0.184209877941681	0.145572847998572	0.00285908430476213	0.0996929315102518
Fbxw5	3857.47659125013	-0.183476032603315	0.091417831408812	0.000785269041944721	0.0532963118597807
1700049G17Rik	121.320477867865	-0.182456752187258	0.269033887665021	0.000885998807492174	NA
Abhd4	5446.39463853165	-0.182327486419285	0.0872106266117381	0.000680711621119219	0.0508199847424149
Tprn	1443.37980592855	-0.182324175179515	0.123873451987888	0.00223362321570126	0.091194647853553
Zbtb42	189.283623343038	-0.18187306849648	0.228285198069319	0.00189896261295235	0.0833947782797393
Arap1	3003.98940348474	-0.181861844561971	0.172974190656301	0.00341723029431321	0.108561978833318
B230118H07Rik	2072.29853849063	-0.181850765667018	0.101948079731571	0.00129800251443087	0.0688666105625962
Diaph3	1967.39995361268	-0.179679218864219	0.105740084811617	0.00161547449298995	0.07781078064853
Adamts10	2201.50755009053	-0.178994832750136	0.17097866072121	0.00363192451732493	0.11118024410644
Dtx3	4067.92387668051	-0.178460427415086	0.120220021649619	0.00240024077406032	0.0938752202644704
Lrrc49	1152.76169176122	-0.178224732051717	0.145942977521763	0.00339667834093863	0.108561978833318
Ehbp1l1	1952.11783650889	-0.17797187896	0.15302461015227	0.00358093207829955	0.11118024410644
Jak3	5648.14299315085	-0.177853957884525	0.154297136279841	0.00361431802633427	0.11118024410644
Ctc1	3838.44575965303	-0.177600850570345	0.104866934859453	0.00172836324753951	0.0800422258622849
Suv420h2	2796.93301902156	-0.177402818952663	0.125812563668747	0.00275088642685391	0.099377690430628
Wdr19	477.300714839126	-0.177156241247408	0.181727198073291	0.00363808063717454	0.11118024410644
Kcnh2	217.101558017622	-0.175105350217828	0.2302865712814	0.00187579166293659	0.0830753155127681
Adgrl4	26163.3960737808	-0.174967728050292	0.102842985435602	0.00183657246985633	0.0820335703202492
Med12	998.948162598175	-0.174886826699012	0.153235288173585	0.00387925109404404	0.113893068637495
Itga5	1048.22631724406	-0.174683221860095	0.123466726833825	0.00291551048668576	0.0999111987109493
Pim3	1585.30364689764	-0.17301003235758	0.131923041074869	0.0034657875630457	0.109770944269557
Pygo2	1197.85944595637	-0.172157615623783	0.16734804750469	0.00420956474325715	0.116339560490343
Atg2a	774.283525725541	-0.171924116757716	0.167431812558387	0.00422971995659493	0.116339560490343
1810011H11Rik	362.972420202729	-0.171572377604716	0.182732086501937	0.00397408733684111	0.114088880378498
Gm3604	393.85031054209	-0.170818200567893	0.169373507412773	0.00430910300947129	0.117936037263981
Fan1	105.559905524254	-0.170709635006488	0.297286433015446	0.000621039620267452	NA
Meis1	11357.3192328203	-0.170666021364196	0.102701752321512	0.0022227829618101	0.0911079510464279
Gprasp1	1267.34580980876	-0.170196364686018	0.165766929222613	0.00439931981461589	0.118293055243741
Sugp2	2464.16960195184	-0.169705568938676	0.119341737237468	0.00326638966851359	0.107698122445754
Fkrp	1216.79516090336	-0.169420858277595	0.130155227659526	0.0038141239526779	0.113253476003947
Map3k11	2864.15465053104	-0.169221083405817	0.166768835405646	0.00448216249716407	0.119509087807038
Arhgef2	8337.71589288933	-0.168928512289978	0.0908671212188584	0.00167697370789196	0.079334374966101
Dock5	673.329174357332	-0.168055841787565	0.126947553080153	0.00384541342205806	0.113851165568513
Scaf8	2066.60614373815	-0.168001516553958	0.080524915678361	0.00113726198216392	0.0649298673097518
Dennd3	726.555208395211	-0.167501173375192	0.158863750490008	0.0046958541713854	0.122396677803791
Ak4	1038.99291174096	-0.166693679067898	0.121882958141296	0.00377873055208408	0.112843690658237
Jag2	228.134963468731	-0.166557525765608	0.195449968751783	0.00372428524242489	0.112503553045737
Zfp831	273.61208998241	-0.166545352588462	0.19761924672364	0.0036110306967176	0.11118024410644
Gdpgp1	437.656115555494	-0.166537051295755	0.173735371424563	0.00459862283750013	0.120557000052084
Ercc6	478.060282193638	-0.166411119050145	0.181261185551571	0.00437199817423202	0.118293055243741
Pim2	2228.3859204211	-0.166320592158239	0.130443135985401	0.00422725595551255	0.116339560490343
Foxo3	3476.81336463197	-0.16568663965883	0.0843441505123336	0.00155310254007541	0.0759751891202541
Cc2d1a	900.471925195015	-0.164570190525486	0.165285738882743	0.00495820052379637	0.125784252123106
Dnmt1	12623.0124866588	-0.163918659071093	0.0802812246974434	0.00143878953541354	0.0730011078841858
Abca4	150.581704846461	-0.163820062506445	0.328291452844211	0.000471865821035057	NA
Stk10	2568.30235893339	-0.163165284018145	0.114377693934458	0.00385603832866949	0.113851165568513
Trp53i11	2452.61235641758	-0.163079040968544	0.149610041625619	0.00518037643688801	0.128847144015553
Stk38	3554.74229555068	-0.162990899704187	0.0761361947475794	0.00123794274449277	0.0677433380389449
Foxd2os	513.937025532742	-0.162265818123117	0.153844167488926	0.00530859051221287	0.129276352613285
Fbxl18	1079.37930895249	-0.162133133599726	0.147551173020616	0.0052848535124076	0.129059086242253
Susd6	816.952625649009	-0.161847500927831	0.14393984251761	0.00527005206528904	0.129059086242253
Ltb	3497.36205243209	-0.161340531581011	0.127593120480114	0.00483111750519503	0.123965661117994
Ptk2b	2780.03070766127	-0.161089878401407	0.0916423476488705	0.0025717185721726	0.0966892176847049
Map1s	2827.86388316783	-0.160920797673505	0.147627515264143	0.0054539793867826	0.129851919249776
Fmnl1	4965.18393868014	-0.160829229180216	0.101977616691467	0.00338059451840972	0.10853006573617
Bag6	2382.42230450399	-0.160619942827246	0.14845109754567	0.0055039204718657	0.130475683165418
Fam45a	1186.35964182743	-0.160345404521801	0.112469266453613	0.00417091106616346	0.115634913696394
Rab3gap1	2780.73552958457	-0.159643377413715	0.0873957742638746	0.00242502004127507	0.0938752202644704
Gga1	2045.94251644558	-0.15958011758406	0.130614010437198	0.00523867031007214	0.128847144015553
Znhit6	1869.592104328	-0.159109767357019	0.0932064072898638	0.0029646817066438	0.101264226136735
Cnot1	5128.24361852935	-0.158314428468182	0.0957247689905206	0.00328505805622087	0.107973040262957
Nphp4	81.4703570569349	-0.158286155420937	0.240572105059208	0.00154278923216242	NA
Adgrg1	55708.6531313882	-0.158171674709194	0.0904498261089488	0.00287579296436181	0.0996929315102518
Tnik	580.984399676788	-0.158040154579098	0.175319711787911	0.00527755221405206	0.129059086242253
Arhgef1	7448.47251492583	-0.157143020749933	0.127489984610789	0.00552718561816015	0.130701683441199
Tbc1d17	3182.82444640894	-0.156819464617769	0.0851100346842997	0.00261277697597336	0.0971615470568074
Zfp729b	649.822701250499	-0.15648179118695	0.14976232995107	0.00611031327503964	0.137878507668498
Prdm16	618.307274084174	-0.156422041177865	0.148209369885515	0.0061190981490043	0.137878507668498
Pcbp3	1020.16379452147	-0.155764708478302	0.13025222103895	0.00588351343220749	0.135696483335674
Rnf40	3029.81915063629	-0.155682722464553	0.106885088642655	0.00459669060807903	0.120557000052084
Plcg2	9520.12546070252	-0.155389152819287	0.0666450429488645	0.00115605013984948	0.0649625594715415
Zfp664	2044.26111227875	-0.155027498022493	0.132899689874161	0.00610653030028151	0.137878507668498
Itsn1	684.784347370592	-0.155024969133151	0.147235126336638	0.00633666747256068	0.138848738832713
Gpalpp1	1466.25656562622	-0.154928682801342	0.106775525810802	0.00473064183154022	0.122691484921237
Slx4	591.206180265639	-0.154355980471585	0.164649242551821	0.00611238287821425	0.137878507668498
Nhlrc3	690.898234413464	-0.15385154612715	0.134857218656771	0.00637776106391873	0.138892172351723
Bap1	4785.15826120412	-0.153374273312188	0.0809334659033917	0.00273060708130299	0.099377690430628
Osbpl5	935.771114338312	-0.15334653246927	0.17410745589076	0.00576545485452696	0.135372565955444
Plcb2	2950.80832075253	-0.153167615125812	0.0996956854664533	0.00451528372631887	0.119781079968236
Zmym3	2115.38074672318	-0.152831525274327	0.0814425464260975	0.00286677749215255	0.0996929315102518
Skiv2l	1334.89173405277	-0.152713518538357	0.147623994417766	0.00671360941745711	0.14029972270597
Psd4	3316.52939030573	-0.152629689937783	0.100214008064943	0.00466624454735208	0.12192897002231
Nfkb2	725.400583551711	-0.15236605082833	0.148546596340627	0.00676575455419699	0.14029972270597
Vldlr	2915.12027537105	-0.151977252025053	0.161470999242698	0.00653110793770963	0.140098514241662
Sgsm1	536.326191454896	-0.151901450153442	0.161574056750547	0.00653723966517354	0.140098514241662
Map2k7	1236.45741881008	-0.151612036548492	0.125473732399827	0.00650828405944117	0.140098514241662
Rbl2	3184.20886255678	-0.15159361212386	0.0880521496564921	0.00374947579632556	0.112613249382324
Rab5b	2447.86092165883	-0.151568276506982	0.0793415531277171	0.00285375339637664	0.0996929315102518
Eya1	1304.13694003478	-0.151480455947254	0.13585768914053	0.00685198979399334	0.141035984035466
Gmeb2	836.191787650206	-0.151213471425793	0.129991574060906	0.00675638117889534	0.14029972270597
Pak4	926.235115982157	-0.151197489907427	0.115852268749314	0.00610878404938492	0.137878507668498
Emilin1	4940.55912825182	-0.151151389284965	0.147386164579273	0.00698017265479374	0.142977059337157
Fbf1	618.437640054798	-0.1510464647171	0.176932682496475	0.0057894696691622	0.135372565955444
Usp19	4602.72662213822	-0.15097474195324	0.0988761529447292	0.00489554610596126	0.124496953526781
Arnt	1517.08395685919	-0.150883077212749	0.124671158812577	0.00662902351682713	0.14029972270597
Hmha1	10833.1403824136	-0.150238208604743	0.109126334205342	0.00587989126946853	0.135696483335674
Wdr82	2871.56120029953	-0.149999217916384	0.115147351377942	0.00633352291208903	0.138848738832713
Stat6	3885.6820722203	-0.149550940504782	0.0979323671172907	0.00512400933342104	0.128124750126595
Dennd4a	688.538220901938	-0.149372991927374	0.135411434630288	0.00726760512691259	0.145642727125233
Rab38	5832.33217371331	-0.149322501518285	0.0902973366528313	0.00443591074171358	0.118578360798952
Klhl26	838.417754538872	-0.149217254254494	0.144688250430976	0.00734604351881551	0.145642727125233
Plppr3	7364.28692072764	-0.149210234696548	0.105948382729941	0.00587930602064834	0.135696483335674
Golga5	2690.97395885741	-0.149121040911734	0.086053538743352	0.00403117966191041	0.114161881662195
Pdlim2	1578.25663128712	-0.147782535309691	0.0947137643139017	0.00522908305374611	0.128847144015553
Adck2	1187.46625195981	-0.14777804169786	0.102953727149716	0.00598130195938279	0.137097737016379
Mamdc2	332.880675487673	-0.147724136222294	0.198815445189958	0.00410285568201065	0.114552848293661
Alkbh5	2419.8996244118	-0.147711159151573	0.10137951091032	0.00586362188974276	0.135696483335674
Rasa3	8128.48868823322	-0.147603912539268	0.0773123584436683	0.0033251502864562	0.10853006573617
Dram2	1034.53199081193	-0.147521477274932	0.122483491322292	0.00729641055672306	0.145642727125233
Brox	1579.59308198963	-0.147388621255429	0.101048154527269	0.00591432272181932	0.13586044195265
Vps39	3495.87440807387	-0.147271984293188	0.0664777905808249	0.00202265157717629	0.0868652192889831
Mink1	1028.17811531397	-0.147076877663711	0.140616188420807	0.00778129226642027	0.150150017327276
Vsig10l	548.658710650607	-0.147068782133482	0.151995327100175	0.00759991761755946	0.148864145920952
Tbc1d9b	5360.53290236134	-0.146985341892452	0.105589023904512	0.006393480824389	0.138928610346183
Ttc21b	719.925370148962	-0.146756490448904	0.153446034168912	0.00760557347127714	0.148864145920952
Prkcq	1656.22166341868	-0.146538240785127	0.118409792540886	0.00734498951015955	0.145642727125233
Stat5a	3668.71195251444	-0.1460311734596	0.0709668864995652	0.00280161923420918	0.0996929315102518
4930427A07Rik	2764.57007062184	-0.145846281150952	0.0931430709534654	0.00554698913163345	0.130873883530097
Dennd2d	2373.34088707144	-0.145686975748325	0.0898973542313615	0.00523919213610886	0.128847144015553
Inadl	505.65625991607	-0.145655655219845	0.144371696737791	0.00803924439077512	0.151322190058071
Tie1	1477.14655223591	-0.145569697624444	0.138399653956887	0.00810261286402893	0.151322190058071
Ppip5k2	2739.32577712196	-0.145115570299373	0.081597448480207	0.00439347912114548	0.118293055243741
Frmd4a	1325.19045067975	-0.144690697418636	0.103049821409314	0.00679216032235177	0.14029972270597
Cep89	1491.37704232785	-0.144357692854178	0.108089761909903	0.00728158269049685	0.145642727125233
Arhgap4	1891.3435643308	-0.144255800332051	0.0865369604753382	0.00521770179550023	0.128847144015553
Ift140	1791.27415806382	-0.143144359427286	0.120104818214405	0.00831695380565785	0.15262609315557
Tnrc6c	2189.60875114695	-0.142657702912672	0.100015400000958	0.0071045990456448	0.144469395379532
Stat3	12111.2538814412	-0.142373646944057	0.0669321613139134	0.00288852479566834	0.0996929315102518
Faah	1591.19077345489	-0.142297631135773	0.094707767367719	0.00668895350035545	0.14029972270597
Flii	4006.35692329075	-0.142295701248007	0.0918421474807994	0.00637851537780588	0.138892172351723
Vars	9530.03943193881	-0.141988762778093	0.116124731809142	0.00845868669703724	0.153756858012927
Phkb	1928.22151200745	-0.14177373130566	0.0917454632996804	0.00652243591063363	0.140098514241662
Capn15	472.072810225288	-0.141772513807699	0.174732018669996	0.00679083100295595	0.14029972270597
Rab37	5587.51202503802	-0.141568435613856	0.0839788080997238	0.00562748356483561	0.132474004999238
Antxr2	1618.40380376882	-0.141486377646296	0.0981414837368828	0.00728158626178519	0.145642727125233
S100a11	3609.81693461549	-0.141201881788494	0.0585265680779225	0.00175369974382542	0.0800422258622849
Ap3b1	4394.69926567745	-0.141173100138459	0.0746641745206189	0.00438410119332739	0.118293055243741
Tnfrsf21	3429.21176935743	-0.141096284354073	0.0953227137520341	0.00711885006499745	0.144478098794861
Gpsm2	1158.82407767745	-0.141080119766556	0.105975349919569	0.00808765170302725	0.151322190058071
Pck2	6054.45295234687	-0.140453209979484	0.0799754790919031	0.00538803911662041	0.129556890238029
0610009O20Rik	3169.95730987254	-0.14031300244115	0.0920063944226502	0.00700356161886393	0.142977059337157
Vcpip1	1791.08183805567	-0.140178031660073	0.0951288116492786	0.00738990680103909	0.146010030027336
Pum1	8274.52358367292	-0.139983558588666	0.0651838426674599	0.00307089564822806	0.103800224893929
Fam49a	1585.74427721148	-0.139907328435817	0.101680824671489	0.0081105944799124	0.151322190058071
Mpped2	150.729054332662	-0.139896807431373	0.181788842939621	0.00616429718188338	NA
Stambp	1623.22469131114	-0.139776810175841	0.108725816164389	0.0087001121523285	0.155251133850121
Ppp2r3d	1603.14030182849	-0.13976195229852	0.10583750481072	0.00849751880362859	0.153853758572937
Myh9	2363.32013295295	-0.13965273151807	0.108199414233629	0.00870428285841664	0.155251133850121
Mkl1	2189.31612315884	-0.139481187580108	0.124453507459874	0.00950451872034827	0.162587937258724
Mtmr12	1745.89404219643	-0.139206688850722	0.0988711491159064	0.00808646510250375	0.151322190058071
Inpp5d	7448.78503545629	-0.13903979602535	0.0867250469896521	0.00676782397040381	0.14029972270597
F2rl2	90.1223746507935	-0.138318884506954	0.210412472328584	0.00312244056861249	NA
Unk	2070.89753015941	-0.138289781480565	0.131562604946805	0.009919416631379	0.166557222251984
Jak1	13774.9236630548	-0.13826692506932	0.0615748264453613	0.00275465028136003	0.099377690430628
Repin1	3105.25138887986	-0.13825001676423	0.0844834969214238	0.00672457166017435	0.14029972270597
Mtmr14	2770.83900543793	-0.138191447808659	0.0807857242133988	0.00620167066136389	0.137878507668498
