Row.names	baseMean	log2FoldChange	lfcSE	pvalue	padj
Gm7331	4966.33000149897	0.191726783884617	0.125975210712366	0.00166053213932649	0.0792506023755274
Gm7666	1132.69233988698	0.177877271254782	0.106634903655563	0.00179436306423094	0.0810844344029504
Gm8172	15932.2146653335	0.191107443021886	0.0985768871041176	0.000724745155118182	0.0515308596006479
Gm8730	10675.4968272083	0.206392533427626	0.0968799942834778	0.000298747990835808	0.0328685684233249
Gm9794	8987.52291465303	0.209661316019031	0.102633390565935	0.000344841871054343	0.0353217509246071
Gm9843	8903.22763334093	0.348451553601989	0.119630673275752	4.61699515194559e-06	0.00241284166640677
Gna12	562.619096451252	0.194171300796576	0.165016943682537	0.00255637336950407	0.0966892176847049
Gnai2	3588.03312151079	0.323206824245468	0.165333871941391	0.000108342265632244	0.018873222673137
Gng11	898.353536812846	-0.215789380449476	0.146278935523641	0.0011418083249717	0.0649298673097518
Gorab	816.40381118282	-0.251659674251991	0.190594416501584	0.000869612648125832	0.0561061197420444
Gstp1	5230.26130667475	0.160855582342711	0.0717051810483798	0.00110316648375575	0.0641095341288132
H2afj	6810.98330858432	0.152524314475689	0.0697185064195136	0.00171854991602191	0.0800422258622849
Hcfc2	844.986839425744	-0.194523477139512	0.163423189991085	0.00251215885914662	0.0961797963216136
Hgf	1027.3294737503	-0.24507332737201	0.162929406289261	0.000695062229487844	0.0508502116394348
Hip1r	1786.56041282085	-0.247955504538007	0.159477922649469	0.000600947308536916	0.0461845681531459
Hmga1	7964.06468795491	0.343311250733	0.152149212216298	4.1288689496475e-05	0.0116634968274907
Hmga1-rs1	249.812164222312	0.231564564728609	0.197361847333737	0.00133126898073545	0.0695721169332347
Hnf4a	1125.92416977614	-0.290365764223104	0.209350556189822	0.000488846052935177	0.0415399914250282
Il1rl2	493.95551890192	-0.343838902241879	0.19208049897471	0.000142903387067846	0.0201841378599071
Il27ra	928.864245381606	-0.271452707507758	0.21491992795177	0.000698207142404634	0.0508502116394348
Ints8	410.557084849469	0.414591835910287	0.222846376683611	7.40484254491513e-05	0.0154790828558906
Itga5	1048.22631724406	-0.174683221860095	0.123466726833825	0.00291551048668576	0.0999111987109493
Jak1	13774.9236630548	-0.13826692506932	0.0615748264453613	0.00275465028136003	0.099377690430628
Kcnab2	4507.0913676393	-0.184209877941681	0.145572847998572	0.00285908430476213	0.0996929315102518
Kcnh2	217.101558017622	-0.175105350217828	0.2302865712814	0.00187579166293659	0.0830753155127681
Kit	21481.078801898	-0.366894820065932	0.0823362250689562	1.04966633256887e-08	2.74277812700245e-05
Klf13	5081.26374021211	0.173150585506732	0.109320184690536	0.0023507003652163	0.0938752202644704
Krtcap2	6267.27773256742	0.150305572822881	0.067965383471869	0.00179980757572565	0.0810844344029504
Larp1	2916.52664382156	0.175742573722939	0.106882901005236	0.00198254873037713	0.0861721809616911
Lars2	7202.29061984179	0.372949257297034	0.126425480066447	4.41075838412327e-06	0.00241284166640677
Lgals8	2446.9533168617	-0.207422342254658	0.138105802308112	0.00125747578295521	0.0678534802640143
Lrch3	1080.96241863062	-0.19583764681615	0.174750823496764	0.00255451534716425	0.0966892176847049
Lrrn4	428.872178278357	-0.194591898340645	0.183540002083761	0.00263076136787949	0.0971615470568074
Maged1	2616.44385458646	-0.305253559868139	0.152316338877307	0.000105193854035679	0.0186353586844222
Mapkapk2	1673.01370255823	0.354717390721757	0.170797988105462	6.61574698030439e-05	0.0141117933547228
Mecom	1092.77038168895	-0.196031918656258	0.185827100462312	0.00255240499165999	0.0966892176847049
Meis1	11357.3192328203	-0.170666021364196	0.102701752321512	0.0022227829618101	0.0911079510464279
Mfng	6171.50193992542	-0.203037743294247	0.0725570617318199	5.04349084500277e-05	0.0125510872171355
Mib2	1114.70512724936	-0.319687865733491	0.20513413537867	0.000276940527800051	0.0311245418985605
Mnt	427.233973392129	-0.281735511604267	0.207386161851322	0.000561449090317215	0.0449776716975612
Mpl	6757.66179254405	-0.239476033074511	0.148569873006302	0.000591782376045063	0.046112855017348
Mroh1	457.978007183936	-0.313747503075404	0.261390807644549	0.00037363770361491	0.0370408740546127
Mrpl20	2971.77146006133	0.1958314847998	0.0736646441941079	0.000100802751304315	0.0186353586844222
Mrps18b	1348.11123770424	0.153039842657273	0.0805570870066735	0.00274475798790961	0.099377690430628
mt-Nd6	1274.13623254791	0.195215994476415	0.148201239629721	0.00215031584544911	0.0895422359228452
Mtch1	1034.39692258206	0.641713759422615	0.29927537146121	6.93751138118638e-06	0.00325172890986009
Mtmr6	2902.66578448135	-0.199452462665565	0.0813173786505908	0.000156226842200619	0.0214853020352746
Myct1	3227.32094399525	-0.294502822291494	0.15094354482191	0.000132543825017905	0.019449019691986
Napsa	8917.21238817524	0.200443323149707	0.07136103163306	5.4126830517601e-05	0.0127317888338511
Nedd4	13821.048918022	-0.22256603583606	0.0730993932643446	1.07545791585347e-05	0.00449627445460018
Nfic	4637.26080996633	-0.211199491268929	0.136909767896469	0.00108277482413636	0.063602113876078
Nkx2-3	1116.25114727504	-0.258875662006525	0.205723140676598	0.00083636733219322	0.0550849238021744
Noc2l	1316.38342468403	0.458435673855477	0.21306161105072	3.26488320062739e-05	0.0103397366701016
Nrp1	215.888226228789	0.242459499728554	0.262733851163731	0.000753406446074306	0.0524973611624577
Nt5dc2	923.345970226642	0.390082991923837	0.288789575353514	0.000140582644239152	0.0201283533916112
Nudt3	4030.00596194757	0.300152482173967	0.154361616292797	0.000129587981555925	0.019349336903179
Oaz1-ps	950.314061635671	0.172486635522408	0.110205981288766	0.0024653637628539	0.0950848046101438
Ogfrl1	1761.79075847855	0.191373779959297	0.184390811970321	0.00278929997363308	0.0996929315102518
P2rx1	1177.2159236832	-0.201286319753847	0.167593386888753	0.00219409922933368	0.0902863194684869
Parg	1429.07379668482	-0.210938719119661	0.189216600900686	0.00192900761030234	0.0843597805141425
Pex26	443.975580065017	-0.221810330203421	0.205142002017333	0.00157471436972639	0.0762058652560837
Pgls	8719.65471951001	0.232028494429422	0.102988049168678	0.00011402843465356	0.0189450223217002
Pi4k2a	566.777779143493	0.218905319586907	0.176286727377144	0.00155555783311657	0.0759751891202541
Pitpna	1533.60413746481	0.176678685904382	0.231113215812532	0.00183498492974827	0.0820335703202492
Pkd2	211.378036096877	0.413850860251499	0.260526372096424	0.000102770633480376	0.0186353586844222
Pkig	2555.828398274	0.182013230537491	0.136839726057827	0.0027668300722649	0.099377690430628
Plcg2	9520.12546070252	-0.155389152819287	0.0666450429488645	0.00115605013984948	0.0649625594715415
Plekhb2	3521.33051150109	-0.186475346044684	0.0736717274269274	0.000205345850620592	0.026174083301054
Plekho2	1853.01917151503	-0.213358112704115	0.175197308784711	0.0017469683714354	0.0800422258622849
Pnpla8	1767.32427853063	-0.213431670571541	0.106465993795721	0.000348080783126151	0.0353217509246071
Pom121	892.436577281747	0.215195031449067	0.179031173984046	0.00171641725626915	0.0800422258622849
Ppfia4	281.207495101601	0.380617616054346	0.269263014226649	0.000161163538978575	0.0218763806416113
Ppp1r10	2265.52121442832	-0.236313673224949	0.106970155874813	0.000119807510406678	0.0189450223217002
Ppp2ca	1169.51579062386	0.375131837743031	0.254268223254939	0.000169327527959714	0.0226898887466017
Ppp2r2d	326.923917462041	0.205354986840945	0.216666722267504	0.00184784250653041	0.0821857441627906
Ppp2r3a	679.701846946034	-0.192835771834598	0.14423428429848	0.00219142560621691	0.0902863194684869
Prnp	197.27032874747	0.309599237320083	0.284286190642602	0.000338595750975915	0.0350396315762402
Prrg4	421.322252732622	-0.263249699651337	0.22142322227047	0.000804883822928202	0.0542751336596488
Psmb5	5834.38895465989	0.191414230516877	0.0746981550356723	0.000155878272686482	0.0214853020352746
Psmb6	14030.9785476913	0.172939294095171	0.0675352103056162	0.000332554043402532	0.0349484541730222
Psmb7	4739.37677892076	0.1556035360612	0.059804347608567	0.000634266271044135	0.0483894238317759
Ptgs1	1023.77344523409	-0.323627663844535	0.199463143875875	0.000237817290829707	0.0284718320661988
Pxn	3577.85272683941	-0.225446523919699	0.176757721169093	0.00134913869968933	0.0701552123838452
Rab26os	274.692675122522	0.244430690309224	0.213021250884682	0.00108315884710504	0.063602113876078
Rab3gap1	2780.73552958457	-0.159643377413715	0.0873957742638746	0.00242502004127507	0.0938752202644704
Rab44	2533.6883389092	0.278725950796753	0.17768943431743	0.000408068214455568	0.0394919349767555
Rab5b	2447.86092165883	-0.151568276506982	0.0793415531277171	0.00285375339637664	0.0996929315102518
Rcc2	6855.57844964256	0.249437757555186	0.117098664014629	0.000122695437174428	0.0189450223217002
Rcor1	1389.33987598781	0.221665339796306	0.120223355188212	0.000444803396050951	0.0401747967506491
Rela	4843.51621774126	-0.188772534625554	0.0998783458084061	0.00086044940395501	0.0558597339760109
Rgag4	381.00969919495	-0.307105017579842	0.243100659282397	0.000424143619204103	0.0399361485362921
Ric8	4602.975066491	-0.195782256431157	0.0832039257760704	0.000231105666490895	0.028417840307798
Rnf216	2576.45188099431	-0.322255431847309	0.125232214257061	1.52687588814603e-05	0.00557169346977878
Rpl10a-ps1	3805.24933786381	0.170618431431509	0.114469167017578	0.00289960305961697	0.0996929315102518
Rpl17-ps5	404.720979967468	0.198492784974726	0.162165704395282	0.0022607286008488	0.0919421608407459
Rpl18-ps2	720.896834811053	0.302722432291407	0.195805694714159	0.000334370973718161	0.0349484541730222
Rpl3-ps1	9326.46695431998	0.22064826520484	0.115424209066748	0.00038052562140011	0.0371705962137752
Rpl36a-ps2	8197.84212877046	0.192388259628344	0.103430047971232	0.000831188643695328	0.0550849238021744
Rpl36a-ps3	819.028845978786	0.18438391887867	0.137298488625344	0.00258482674934511	0.0968337246743911
Rpl36al	6273.1897885374	0.152655504525464	0.0668043436633389	0.00142010221928123	0.0724044311996459
Rpl37rt	13327.4884797982	0.18730150429276	0.0967798618965384	0.000814652599298934	0.0545817241530286
Rpl6	43858.6181967787	0.155106935415732	0.0678484169695896	0.00128128203408408	0.0686767170269067
Rps19-ps6	16918.7663476559	0.231729135057082	0.115889519636095	0.000242440973391857	0.0284718320661988
Rps26-ps1	2780.04638675619	0.217795457586004	0.119604627041369	0.000507628162621199	0.0424458364457342
Rpsa-ps10	1840.47872202272	0.187024025223352	0.15236689743541	0.00281136468547395	0.0996929315102518
S100a11	3609.81693461549	-0.141201881788494	0.0585265680779225	0.00175369974382542	0.0800422258622849
S1pr1	518.213922503371	-0.363852079096397	0.243473477840605	0.000190154147433726	0.0248436393622162
S1pr3	1428.70248456387	0.285260008051434	0.19176929048274	0.000445874131560974	0.0401747967506491
Scaf8	2066.60614373815	-0.168001516553958	0.080524915678361	0.00113726198216392	0.0649298673097518
Sell	25172.4349260535	0.166964106020656	0.0789813266272719	0.00112030553852726	0.0646930026999279
Selplg	17165.2092683219	0.152221890429692	0.0789946136873146	0.00271281011955256	0.099377690430628
Sept8	348.78915155982	-0.196214141538312	0.198445039250823	0.00242256912332615	0.0938752202644704
Serinc5	737.807511988708	-0.336218103598644	0.218153904552222	0.000241763289947824	0.0284718320661988
Set	31411.1014233977	0.171440852512419	0.115471741098098	0.00286204086100985	0.0996929315102518
Sft2d2	3703.40449224666	-0.194662628888269	0.103680563741073	0.00075318654888627	0.0524973611624577
Slc16a11	1272.58043294484	-0.203279720092897	0.226347357615182	0.00168484242165398	0.079334374966101
Slc22a3	6853.32754949962	-0.407586297805522	0.129655843694731	2.70219679569252e-06	0.00166137417109284
Slc25a5	57572.5308920745	0.135804664820844	0.0525737589361272	0.00147209499556377	0.0743301299209299
Slc26a11	806.224031697704	-0.297337158813589	0.210305829496788	0.000435742366932017	0.0399506949050302
Slc2a3	2754.96579756552	-0.222643230904659	0.104801575392935	0.000203920327244756	0.026174083301054
Slco3a1	2662.1475007305	0.166796058106656	0.0983617304187539	0.0023623117670132	0.0938752202644704
Smarca2	3495.22267687093	-0.236898684666469	0.102321131622584	8.49975317280423e-05	0.0168339417962754
Smg6	1818.88150152557	-0.253415778405823	0.151308492243842	0.00042335045019943	0.0399361485362921
Socs2	458.215768397932	0.181196428936986	0.411092086286104	0.000261329222889222	0.0300155278861335
Srsf1	4554.57335344016	0.200181803702738	0.212722032601632	0.00204447416236987	0.0868652192889831
Stat3	12111.2538814412	-0.142373646944057	0.0669321613139134	0.00288852479566834	0.0996929315102518
Stat5a	3668.71195251444	-0.1460311734596	0.0709668864995652	0.00280161923420918	0.0996929315102518
Stk38	3554.74229555068	-0.162990899704187	0.0761361947475794	0.00123794274449277	0.0677433380389449
Suv420h2	2796.93301902156	-0.177402818952663	0.125812563668747	0.00275088642685391	0.099377690430628
Tbc1d17	3182.82444640894	-0.156819464617769	0.0851100346842997	0.00261277697597336	0.0971615470568074
Tceal1	253.755461701956	-0.286475935167886	0.243414520124899	0.000559577444272688	0.0449776716975612
Tecr	16270.1797335108	0.143566539814877	0.0574141617392153	0.00131774867597515	0.0694985551731076
Tek	605.125156140619	1.6974066913776	0.37883372632206	1.24647863358921e-09	4.3427315594248e-06
Tex261	6915.29870803134	0.148187296633234	0.0623155389447626	0.00141778227305738	0.0724044311996459
Thada	844.958757424591	-0.200854234982672	0.145213471314355	0.00175191553269089	0.0800422258622849
Tmem229b	3440.43477096477	0.189920172430393	0.144044997358685	0.00238245721844339	0.0938752202644704
Tomm5	3403.05358305105	0.191718046846175	0.102819225010818	0.000837973869550873	0.0550849238021744
Tprn	1443.37980592855	-0.182324175179515	0.123873451987888	0.00223362321570126	0.091194647853553
Trappc9	2028.10063317768	-0.210655874402557	0.154480579078002	0.00151611852645184	0.0754593849451171
Trerf1	716.219030428637	-0.234906464534756	0.199690641697562	0.00125943122571936	0.0678534802640143
Trim26	1674.936740355	-0.351317292014107	0.133944534426087	1.26909827490068e-05	0.00491282043305997
Tspan31	3972.75362292325	0.161746121625752	0.0706051402749538	0.000966939402982786	0.0601574442855719
Ttc7	3487.51076676071	-0.195385351896111	0.156641928196574	0.00233812782645963	0.0938752202644704
U2af1	9098.8700339129	0.179784796588876	0.076984401529463	0.000430182164687509	0.0399361485362921
Uba52	2409.62466623652	0.265204180591324	0.172319790923744	0.000504119573606901	0.0424458364457342
Usp38	1251.02900151473	-0.208050323901014	0.12626273915887	0.000921277623373416	0.0583587498151451
Vps39	3495.87440807387	-0.147271984293188	0.0664777905808249	0.00202265157717629	0.0868652192889831
Wbp1l	2334.10375863576	-0.227162767209194	0.169798930692709	0.00120832416697697	0.0668222444086945
Wdfy3	823.751015805274	-0.235902796958327	0.196998352900012	0.0012276019831699	0.0675310312004834
Wdr41	1677.18553546082	-0.313974902178214	0.138489186046225	4.4272975401185e-05	0.0117742266635753
Zbtb42	189.283623343038	-0.18187306849648	0.228285198069319	0.00189896261295235	0.0833947782797393
Zc3h3	425.969933841645	-0.212807512929973	0.223980168102491	0.00157486288703732	0.0762058652560837
Zfp746	551.402279156821	0.198386316509497	0.163233841150288	0.00228445277742301	0.0925469008900207
Zmym3	2115.38074672318	-0.152831525274327	0.0814425464260975	0.00286677749215255	0.0996929315102518
Zmynd19	488.029036344745	0.508045243817541	0.287176693663601	3.39632106165148e-05	0.0103397366701016
